active,agency_name,department_name,extraction_date,first_notice_date,is_it_services,naics_code,notice_code,notice_type,office_name,opportunity_id,pop_city,pop_state,psc_code,response_deadline,sam_url,set_aside,solicitation_number,title
True,Department of the Army,Department of Defense,2026-01-21,2025-03-12T17:09:58+00:00,False,332313,k,Combined Synopsis/Solicitation,W071 ENDIST PORTLAND,2e866245-c93b-436f-8b3f-7e143fdb3356,Cascade Locks,OR,9535,2025-04-10T21:00:00+00:00,https://sam.gov/opp/5dbcec61275f47c3a9355c0190f26010/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W9127N25QA012,Tin Bronze Plates for Bonneville Lock and Dam
True,Department of the Army,Department of Defense,2026-01-21,2025-01-15T21:19:59+00:00,False,562910,k,Combined Synopsis/Solicitation,W072 ENDIST LOUISVILLE,c4294963-fd96-492b-b895-ff213e651449,,,F108,2025-02-25T21:00:00+00:00,https://sam.gov/opp/07d8112d67844dca85ce5759ad73dbf3/view,,W912QR25R0008,Nationwide Heavy Metals Remediation Services in support of Army Reserve Installation Management Directorate
True,Department of the Army,Department of Defense,2026-01-21,2024-12-05T21:25:18+00:00,False,541611,o,Solicitation,W072 ENDIST LOUISVILLE,c35bb69c-8aa9-49cd-ba3e-8c4525b18914,,,R499,2025-01-15T19:00:00+00:00,https://sam.gov/opp/b2791b1e70d24b6ba45bf73b21742376/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912QR25R0005,Professional Services IDIQ MATOC Solicitation
True,Department of the Army,Department of Defense,2026-01-21,2025-03-17T19:46:51+00:00,False,237990,o,Solicitation,W2SD ENDIST NEW ENGLAND,2d4e78b9-1eba-4629-8910-6dd6721be19c,,,Y1QA,2025-04-17T17:00:00+00:00,https://sam.gov/opp/0bdd823af40649a4a0dad00d1a16d9e4/view,,W912WJ25BA010,Narraguagus River Federal Navigation Project Maintenance Dredging
True,Department of the Army,Department of Defense,2026-01-21,2025-04-01T13:32:20+00:00,False,512290,k,Combined Synopsis/Solicitation,W7NY USPFO ACTIVITY RI ARNG,bbf58ead-8425-4079-90e5-bbf042cd1966,East Greenwich,RI,7710,2025-04-16T19:20:00+00:00,https://sam.gov/opp/8d056d3f4dda488686a1c82b0a3f56ee/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912LD-25-Q-0006,88th Army Band Musical Instruments
True,Department of the Army,Department of Defense,2026-01-21,2025-04-03T17:14:14+00:00,False,541330,k,Combined Synopsis/Solicitation,W2SD ENDIST NEW ENGLAND,ba484630-56a4-443e-938a-dc194e1b388f,,,C219,2025-04-30T18:00:00+00:00,https://sam.gov/opp/bcb08f1845f64b099325d73717e97f6e/view,,W912WJ25RA003,A/E SERVICES FOR GEOTECHNICAL ENGINEERING AND RELATED SERVICES
True,Department of the Army,Department of Defense,2026-01-21,2025-04-10T20:12:00+00:00,False,811210,k,Combined Synopsis/Solicitation,W6QK ACC-APG ADELPHI,3eeece10-7146-4f21-9266-e6e3a56f582f,Aberdeen Proving Ground,MD,J059,2025-04-17T21:00:00+00:00,https://sam.gov/opp/3eeece1071464f219266e6e3a56f582f/view,,W911QX-25-Q-0099,INTENT TO SOLICIT ONLY SOURCE-Army Research Laboratory (ARL) requires a Thermal Technology LLC Technician to install the H2 upgrade Kit on DCS200 Furnace System and return the following week to perform testing to ensure optimal safe operation.
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-01T22:16:49+00:00,False,561320,k,Combined Synopsis/Solicitation,FA8201  OL H  PZIO,f58aead1-18d3-4071-a3e4-5e733cf006c5,Salt Lake City,UT,R499,2025-04-08T19:00:00+00:00,https://sam.gov/opp/345fa77a8b754956900a256d3bfdaf92/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA820125Q0014,2025 Annual American Indian Meeting
True,Department of the Army,Department of Defense,2026-01-21,2025-03-31T11:15:15+00:00,False,519210,o,Solicitation,W6QM MICC-CARLISLE BARRACKS,2ca2fe83-7ea1-4f2c-a906-14e1c0d21418,,PA,DB10,2025-04-15T03:59:00+00:00,https://sam.gov/opp/f435dc780f1f4b21892b15402117315c/view,,25Q4008,Collection Management System for the U.S. Army Heritage and Education Center
True,Department of the Army,Department of Defense,2026-01-21,2025-07-02T20:19:57+00:00,False,611512,k,Combined Synopsis/Solicitation,W6QK ACC-RSA,76200656-74dc-4ce0-82ba-a8165ebbc0e7,Huntsville,AL,U006,2026-09-30T17:00:00+00:00,https://sam.gov/opp/0994c5a8f33449768a41e2a96144778b/view,"{'code': 'NONE', 'description': 'No set aside used'}",W9113M-25-S-C006,CSO - U.S. Army Aviation Training
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T13:13:26+00:00,False,531190,o,Solicitation,W074 ENDIST JACKSNVLLE,2e9cc458-2c78-4558-8465-b24262a56f65,Lauderdale Lakes,FL,X1AA,2025-05-08T03:59:00+00:00,https://sam.gov/opp/5ed712fd85ab40dab0afbfae61072bb4/view,,DACA175250003600,"Recruiting Station - Armed Forces Career Center - Lauderdale Lakes, FL"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-10T14:28:01+00:00,False,238290,o,Solicitation,W072 ENDIST LOUISVILLE,6d67c050-24b5-4591-ba29-811d0399f856,Poland,IN,Y1PZ,2025-04-28T14:00:00+00:00,https://sam.gov/opp/62db885459da449c937a863fcbd4235c/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912QR25QA030,**Amendment 0001** Cagles Mill Lake Replace Bridge Crane and Trolley
True,Department of the Army,Department of Defense,2026-01-21,2025-04-10T20:15:25+00:00,True,,k,Combined Synopsis/Solicitation,W6QK ACC-RI,7744d035-900e-4800-8770-b7fe7f9c15ea,0,VA,7A21,2025-04-16T19:00:00+00:00,https://sam.gov/opp/1e32d79ce6044698982972a66ad028a1/view,,W519TC-25-Q-0003,DX Application Performance Management (DX APM) Java and .NET Agent Maintenance
True,Department of the Army,Department of Defense,2026-01-21,2025-04-11T15:06:54+00:00,False,541380,o,Solicitation,W40M MRCO EAST,816b5296-145f-4ffb-ae0e-ceafb41675e8,,NC,Q522,2025-04-25T19:00:00+00:00,https://sam.gov/opp/816b5296145f4ffbae0eceafb41675e8/view,,W91YTZ25QA011,RADIOLOGY SURVEY
True,Department of the Army,Department of Defense,2026-01-21,2025-03-24T21:19:16+00:00,False,611430,o,Solicitation,W6QK ACC-RI,d5f25adb-3cdb-4b51-8678-af72373925d5,Rock Island,IL,U008,2025-04-11T17:00:00+00:00,https://sam.gov/opp/1adb64b081c04facb844c420f4859ffa/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W519TC-25-Q-A006,Journey to Leadership (JTL) Training Services
True,Department of the Army,Department of Defense,2026-01-21,2024-12-17T17:13:27+00:00,False,541330,k,Combined Synopsis/Solicitation,W072 ENDIST LOUISVILLE,7f98f484-2de5-4be7-af2f-a098a9355b73,,,C219,2025-01-07T19:00:00+00:00,https://sam.gov/opp/785a966d1b744a59957758cf2ffb0dd9/view,,W912QR25R0009,Pre Solicitaion Notice_Synopsis for Army Reserve AE IDIQ
True,Department of the Army,Department of Defense,2026-01-21,2024-11-22T15:39:32+00:00,False,561990,k,Combined Synopsis/Solicitation,W6QK ACC-RI,f9ef93d6-8376-4b13-aca2-55ccec085703,Decatur,IN,R614,2024-12-06T17:30:00+00:00,https://sam.gov/opp/810600fd71d84637b5f1f102400a50b4/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W519TC-25-Q-REDD,DOCUMENT SHREDDING SERVICES
True,Department of the Army,Department of Defense,2026-01-21,2024-11-19T16:30:14+00:00,False,811310,k,Combined Synopsis/Solicitation,W6QK ACC-APG ADELPHI,c191a217-130c-4afd-8db3-0a03f179f550,Aberdeen Proving Ground,MD,J046,2024-11-26T16:59:00+00:00,https://sam.gov/opp/c191a217130c4afd8db30a03f179f550/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W911QX25Q0017,SMALL BUSINESS SET-ASIDE FOR Preventive Maintenance of Deionized Water System.
True,Department of the Army,Department of Defense,2026-01-21,2024-10-08T19:20:56+00:00,False,811210,o,Solicitation,W6QK ACC-PICA,9e4a9f6b-8a0c-4f74-8c13-6aa55a4454c1,,,J066,2024-11-13T20:00:00+00:00,https://sam.gov/opp/13ad71127c0944e6a54f0ee688a02ff2/view,,W15QKN25R0006,Laboratory Equipment Preventative and Emergency Repair Services
True,Department of the Army,Department of Defense,2026-01-21,2024-07-12T16:36:25+00:00,False,236220,o,Solicitation,W074 ENDIST WILMINGTON,31693766-8695-4d5b-b65a-00e3b659de12,,,Y1FC,2024-10-24T18:00:00+00:00,https://sam.gov/opp/9540088cd1b2492c81b6214bd740ade1/view,,W912PM24R0003,"PN 103069 SOF Carbon Net Zero Barracks, at Fort Liberty, North Carolina"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-02T20:38:47+00:00,False,324110,k,Combined Synopsis/Solicitation,W071 ENDIST SEATTLE,9a705fd5-3c71-4259-af21-a8f57a73e63a,Oldtown,ID,9130,2025-04-08T18:00:00+00:00,https://sam.gov/opp/ccbed5f7c70e4437b8b5a38f5e60d36e/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912DW25Q0019,Albeni Falls Dam FRP Diesel Fuel Supply
True,Department of the Army,Department of Defense,2026-01-21,2025-04-01T16:22:47+00:00,False,339114,k,Combined Synopsis/Solicitation,W40M USA HCA,34c6e52c-7300-4098-ad74-739982e7d9f7,JBSA Ft Sam Houston,TX,6520,2025-04-18T15:00:00+00:00,https://sam.gov/opp/c3e8007dafef4ebc8c49f63d970766f8/view,,W81K0025QA042,Dental Delivery Units with Accessories
True,Department of the Army,Department of Defense,2026-01-21,2025-03-21T20:30:04+00:00,False,561720,k,Combined Synopsis/Solicitation,W6QM MICC FT MCCOY (RC),72df0c3f-e127-47d6-8517-a19122f769a4,,,S201,2025-04-11T15:00:00+00:00,https://sam.gov/opp/f82270d373fe4e7d959140d08ce8f195/view,"{'code': 'WOSBSS', 'description': 'Women-Owned Small Business Sole Source'}",W911SA25QA126,"W911SA25QA126 Custodial Services for IA033 (Des Moines, IA)"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-15T20:37:32+00:00,False,621511,k,Combined Synopsis/Solicitation,W40M MRCO PACIFIC,c0b95702-e345-4e68-a0f6-867c3883cfd9,Tripler Army Medical Center,HI,Q301,2025-04-30T20:00:00+00:00,https://sam.gov/opp/f98f9984ce2748bd87edccc816aa0b31/view,,W81K0225QA026,"On Island Reference Laboratory Testing and Courier Services at Triple Army Medical Center, Hawaii"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-17T14:21:00+00:00,False,722310,o,Solicitation,W7NR USPFO ACTIVITY NY ARNG,3a75790b-f781-4862-950c-1194b975c1a7,Grantville,PA,8905,2025-04-28T12:00:00+00:00,https://sam.gov/opp/e5f61301f6e54102bae0a5bb55c862b6/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912PQ-25-Q-A010,"Meal Drop off Camp Ethan Allen, Vt. 05465 on 30MAY - 2JUNE"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-17T05:30:49+00:00,False,541850,k,Combined Synopsis/Solicitation,W7QP USPFO ACTIVITY GU ARNG,bf679aaf-6e9d-4415-925a-5ef1fba8d431,,,R701,2025-05-09T03:00:00+00:00,https://sam.gov/opp/ac248172dac44d7bae589a7e971d65ab/view,,W911YU25QA015,Guam Army National Guard (GUARNG) Recruiting and Retention Battalion (RRB) Multiple Award Master Blanket Purchase Agreement (BPA) for Digital Billboard Advertising
True,Department of the Army,Department of Defense,2026-01-21,2025-04-18T17:58:22+00:00,False,333914,o,Solicitation,W072 ENDIST NASHVILLE,7a019ff9-151e-4e0b-972c-c6212e2147ba,Old Hickory,TN,2040,2025-05-08T18:00:00+00:00,https://sam.gov/opp/764da816902a49e88989c377d1e78298/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912P525QA027,"Dewatering Pump, Control Panel, Discharge Pipe & Fittings"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-15T21:37:52+00:00,False,323111,k,Combined Synopsis/Solicitation,W6QM MICC-FT DRUM,c60eea4b-d90f-4446-bf5f-dae8709fac7a,,,9390,2025-04-22T21:00:00+00:00,https://sam.gov/opp/653208f59db4490b84ec170f4aaa3436/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W911S225U0655,Promotional Items
True,Department of the Army,Department of Defense,2026-01-21,2025-04-18T22:43:54+00:00,False,,o,Solicitation,W075 ENDIST SACRAMENTO,cfc3ce02-da8b-4632-8c7d-1fbd607c3887,Sacramento,CA,X1AA,2025-05-13T01:00:00+00:00,https://sam.gov/opp/cfc3ce02da8b46328c7d1fbd607c3887/view,,DACA055250032700_2,"U.S. Government Space Required: San Bruno, CA"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-18T00:03:14+00:00,False,561612,k,Combined Synopsis/Solicitation,W071 ENDIST PORTLAND,3361414d-899a-41b4-b6b1-ea2560f8d84a,Cascade Locks,OR,S206,2025-04-25T17:00:00+00:00,https://sam.gov/opp/d04a569480634e42beee6bc14bf9227f/view,"{'code': 'SDVOSBC', 'description': 'Service-Disabled Veteran-Owned Small Business Set Aside'}",W9127N25RA011,"Lower Columbia River Armed Security Services, Amend 0002"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-02T17:18:18+00:00,False,238220,k,Combined Synopsis/Solicitation,W6QK ACC-APG CONT CT TYAD OFC,fbea1cc7-392a-41d3-add5-0e27d57d124c,Tobyhanna,PA,J045,2025-04-17T20:00:00+00:00,https://sam.gov/opp/83b471972a6446ab886d9cd225716da9/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W51AA1-25-R-0015,Trane & York Chillers Maintenance & Repair- Tobyhanna Army Depot
True,Department of the Army,Department of Defense,2026-01-21,2025-04-10T19:00:18+00:00,False,561790,o,Solicitation,W6QK ACC-PICA,7ad2e096-ab05-4b1d-bea7-c963454ec018,,,S218,2025-04-16T15:00:00+00:00,https://sam.gov/opp/47a73bed7f314eeebc6b717e939ef6d4/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W15QKN25QA040,"Snow and Ice Removal Services, New Kensington, PA"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-03T14:13:09+00:00,False,517810,k,Combined Synopsis/Solicitation,W7M9 USPFO ACTIVITY KS ARNG,b576ec7d-fb94-4301-aa69-42cd933d87a8,Topeka,IL,DG11,2025-04-25T17:00:00+00:00,https://sam.gov/opp/e74140c5992649a7ab273757eee3df1b/view,,W912JC25QA002,FY25 Commercial Internet/Leased Fiber/TV Cable
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T20:24:39+00:00,False,335312,o,Solicitation,W6QK ACC-RI,99139e82-f614-4f48-9a1a-3916ddd23c11,Rock Island,IL,6110,2025-04-16T15:00:00+00:00,https://sam.gov/opp/99139e82f6144f489a1a3916ddd23c11/view,,W519TC-25-Q-2224,Vac Furnace Operator Screen and Computer
True,Defense Logistics Agency,Department of Defense,2026-01-21,2025-04-09T19:30:39+00:00,False,336413,o,Solicitation,"DLA AVIATION AT HUNTSVILLE, AL",89a49694-327d-4d8b-bd1e-e7aa6d4bc885,Huntsville,AL,1560,2025-05-14T17:00:00+00:00,https://sam.gov/opp/89a49694327d4d8bbd1ee7aa6d4bc885/view,,SPRRA125R0042,"OEM Boeing Company CH-47 Chinook Helicopter Weapon System, Sole Source, One-Time Buy (OTB)"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T13:20:37+00:00,False,531190,o,Solicitation,W074 ENDIST JACKSNVLLE,d23a93e5-2ff0-484b-959e-dc890dbaf8ee,Hialeah,FL,X1AA,2025-05-07T20:00:00+00:00,https://sam.gov/opp/d23a93e52ff0484b959edc890dbaf8ee/view,,DACA175250003800,"Recruiting Station - Armed Forces Career Center - Hialeah, FL"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T13:19:17+00:00,False,531190,o,Solicitation,W074 ENDIST JACKSNVLLE,928bd64c-881d-433c-9321-03ab5d9898cc,Miami,FL,X1AA,2025-05-07T20:00:00+00:00,https://sam.gov/opp/928bd64c881d433c932103ab5d9898cc/view,,DACA175250003700,"Recruiting Station - US Marine Corps Career Center - Kendall, FL"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-02T19:41:38+00:00,False,721110,k,Combined Synopsis/Solicitation,0413 AQ HQ     RCO-HI,fd4fc679-7373-4e6a-97ea-4d134b62d4ec,Honolulu,HI,V231,2025-04-15T19:00:00+00:00,https://sam.gov/opp/5740e921c49a4c6f851305b09429d80a/view,,W912CN-25-Q-ME05,Lodging Accommodation BPA
True,Department of the Army,Department of Defense,2026-01-21,2025-03-24T19:02:17+00:00,False,561621,k,Combined Synopsis/Solicitation,W6QK ACC-PICA,25ccf3b0-b8fc-4f49-a98e-4bfc10b80dcd,Fort Belvoir,VA,6350,2025-04-04T14:00:00+00:00,https://sam.gov/opp/810bcc44eb944d15af371f6165fedf26/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W15QKN25R11VN,MIRC ICS/ACS Maintenance
True,Department of the Army,Department of Defense,2026-01-21,2024-09-19T20:03:06+00:00,False,334515,o,Solicitation,W6QK ACC-PICA,b9177d1e-6883-4969-bfd9-130914e719ec,,,J066,2024-11-12T20:00:00+00:00,https://sam.gov/opp/f94e635248c0489e8aaa5f046f18b23c/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W15QKN24R0069,MAINTENANCE SUPPORT DEVICE (MSD)-VERSION 4 RUGGED (MSD-V4R) 2nd GENERATION AND LIGHT (MSD-V4L) 2nd GENERATION
True,Department of the Army,Department of Defense,2026-01-21,2025-02-20T19:48:44+00:00,False,561621,o,Solicitation,W6QK ACC-PICA,6b701f98-e9f7-43bc-b173-6931d959f3eb,,,Z1AA,2025-04-02T14:00:00+00:00,https://sam.gov/opp/0744f641e60b493aaf3eb702b4632966/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W15QKN25RA022,CSS 96484 - Install Fire Alarm System
True,U.S. Coast Guard,Department of Homeland Security,2026-01-21,2024-11-04T20:26:47+00:00,False,236220,o,Solicitation,FDCC(00047),e32f333c-a714-46aa-b1c8-5501d1a456ae,Elizabeth City,NC,Z2BD,2025-03-14T20:30:00+00:00,https://sam.gov/opp/892a912d519545d38162f9d7e09d2bfa/view,,70Z04725RPCNI0001,"RECAPITALIZE RUNWAY 1-19 at U.S. COAST GUARD BASE ELIZABETH CITY, NC."
True,Department of the Army,Department of Defense,2026-01-21,2024-09-04T18:46:55+00:00,False,541620,k,Combined Synopsis/Solicitation,W390 MCALESTER ARMY AMMO PLANT,64499e3b-04d0-41a6-ba16-9699a953f3fd,McAlester,OK,Q533,2024-10-28T20:00:00+00:00,https://sam.gov/opp/9d29bff1b54541b784dec8009d36760c/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W519TC24Q2428,BPA for Asbestos Testing
True,Department of the Army,Department of Defense,2026-01-21,2025-08-08T11:04:09+00:00,False,541611,k,Combined Synopsis/Solicitation,W6QK ACC-APG,06368c72-6b9a-4c01-b6b0-d5b7f05dc72f,Aberdeen Proving Ground,MD,R799,2026-01-30T17:00:00+00:00,https://sam.gov/opp/b42c12c967e746bc8fd73c568bb26aae/view,,BAAARMYMPPI25001,Broad Agency Announcement (BAA)  ARMY MPP-I-25-001
True,Department of the Army,Department of Defense,2026-01-21,2025-04-14T14:08:29+00:00,False,561730,o,Solicitation,W071 ENDIST PORTLAND,11f87280-67d0-4075-9ad4-63e93b7fcbfd,,OR,F006,2025-05-06T21:00:00+00:00,https://sam.gov/opp/fd70c659d9c745539741854d74ff3681/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W9127N25QA032,Maps Uploaded
True,Department of the Army,Department of Defense,2026-01-21,2025-03-31T17:53:33+00:00,False,331492,k,Combined Synopsis/Solicitation,W6QK ACC-RI,e55fa7d0-c3e6-4dc5-a3ae-3af473545dae,Crane,IN,6810,2025-05-01T17:30:00+00:00,https://sam.gov/opp/ba444be0c7904b21ad566c1a46feb0ec/view,,W519TC-25-Q-ZHYD,Zirconium Hydride
True,Department of the Army,Department of Defense,2026-01-21,2025-04-01T20:55:51+00:00,False,531120,o,Solicitation,W6QM MICC-FT KNOX,fe562579-1956-4d34-a146-01efed3c785e,Fort Knox,KY,S209,2025-04-25T14:00:00+00:00,https://sam.gov/opp/e7d69e2be73742c5bbc35f3b4e6a5a7d/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W9124D25QA108,CST25 Temporary Laundry Facility
True,Department of the Army,Department of Defense,2026-01-21,2025-04-15T12:13:35+00:00,True,513210,o,Solicitation,W6QM MICC-FT EISENHOWER,1aa3a8d1-592b-485b-9600-13dc8c5e2698,Fort Eisenhower,GA,7A21,2025-04-18T17:00:00+00:00,https://sam.gov/opp/1aa3a8d1592b485b960013dc8c5e2698/view,,W91249-W91CNY0012272186,EXATA Annual License Renewal
True,Department of the Army,Department of Defense,2026-01-21,2025-04-08T23:19:43+00:00,False,334112,k,Combined Synopsis/Solicitation,W2R2 USA ENGR R AND D CTR,949fcca0-5b90-4799-82d0-e3516909b6ff,Vicksburg,MS,7B20,2025-04-14T17:00:00+00:00,https://sam.gov/opp/949fcca05b90479982d0e3516909b6ff/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912HZ25Q0018,Brand Name SRC CRAY/HPE XC40/50 Component parts
True,Department of the Army,Department of Defense,2026-01-21,2025-04-08T19:17:59+00:00,False,335999,k,Combined Synopsis/Solicitation,W071 ENDIST PORTLAND,1998e9ef-e7f2-4f5c-895f-c3db17ea82b0,Rufus,OR,6105,2025-04-15T21:00:00+00:00,https://sam.gov/opp/1998e9efe7f24f5c895fc3db17ea82b0/view,"{'code': 'WOSB', 'description': 'Women-Owned Small Business'}",W9127N25QA015,"Submersible Baldor-brand Motors, Part #: SUM70506, 8 ea."
True,Department of the Army,Department of Defense,2026-01-21,2025-04-08T16:39:28+00:00,False,313310,k,Combined Synopsis/Solicitation,W7M9 USPFO ACTIVITY KS ARNG,f409c354-da25-4588-b6fc-278eb12329eb,Topeka,KS,T001,2025-04-15T17:00:00+00:00,https://sam.gov/opp/99ec8ce105204e9197e8b1d895bdb402/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912JC-25-Q-0001,Recruiting Promotional Shirts
True,Defense Health Agency,Department of Defense,2026-01-21,2025-04-08T16:32:27+00:00,False,561210,k,Combined Synopsis/Solicitation,ARMY MED RES ACQ ACTIVITY,5ed43832-6d27-4b68-b3ab-88ce6709854e,,MD,R799,2025-04-21T14:00:00+00:00,https://sam.gov/opp/e5e1fe751d824c2683be91995c25eeb5/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",HT9425-25-R-0015,"Facilities Project Management and Quality Assurance Support Logistics (LOG), Walter Reed Army Institute of Research (WRAIR)"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-02T12:13:16+00:00,False,721211,k,Combined Synopsis/Solicitation,W2SD ENDIST BALTIMORE,63eda092-ec4e-406f-bc09-534bb8c23b22,,,M1PA,2025-04-24T15:00:00+00:00,https://sam.gov/opp/f51053531e3649e1a93dced2aff250b4/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912DR25QA014,Park Attendant Services Robert W. Craig Campground Jennings Randolph Lake (#2)
True,Department of the Army,Department of Defense,2026-01-21,2025-02-12T18:54:54+00:00,False,813312,k,Combined Synopsis/Solicitation,W6QK ACC-APG ADELPHI,630849b0-3228-45f8-94a0-e1d1fa82cd47,Adelphi,MD,F019,2025-02-27T22:00:00+00:00,https://sam.gov/opp/c04a13657fb1452f8a603b0c70fbe578/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W911QX-25-Q-0034,SMALL BUSINESS SET-ASIDE FOR Canada Goose management through the use of trained canines at the United States (U.S.) Army Garrison Adelphi Laboratory Center (ALC). The project includes nest management.
True,Department of the Army,Department of Defense,2026-01-21,2024-11-15T19:55:55+00:00,False,236220,o,Solicitation,W072 ENDIST LOUISVILLE,953aefa3-efc4-48ae-a13d-974d5a4da83c,Dayton,OH,Y1JZ,2024-12-16T15:00:00+00:00,https://sam.gov/opp/aae504a0493b444bb800456dc61bc192/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912QR25R0015,"Design/Bid/Build for the Construction to Renovate Materials Analysis Lab F/20071 located at Wright Patterson Air Force Base in Dayton, Ohio"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-24T10:36:26+00:00,False,531120,o,Solicitation,W071 ENDIST SEATTLE,fddd8697-6f55-4afe-bac7-2df20bbfab34,Eugene,OR,X1AA,2025-05-17T06:59:00+00:00,https://sam.gov/opp/fddd86976f554afebac72df20bbfab34/view,,DACA675250022000,"DACA675250022000 - United States Army Corps of Engineers (USACE) seeks to lease approximately 975 gross square feet of office space in Eugene, Oregon for an Armed Forces Career Center (Military Recruiting Office)"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-03T17:49:23+00:00,False,324191,k,Combined Synopsis/Solicitation,W07V ENDIST N ORLEANS,1b47dcc1-9f01-4ce4-8968-0ea65775bf12,Batchelor,LA,9140,2025-04-18T17:00:00+00:00,https://sam.gov/opp/2de10b3d75ee4b419e625447e2cb493b/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912P825Q0015,Diesel Fuel BPA - Pointe Coupee Pump Station
True,Department of the Army,Department of Defense,2026-01-21,2025-04-16T19:49:29+00:00,False,561730,o,Solicitation,W2SD ENDIST PHILADELPHIA,a653585a-4d66-4122-af3d-bf2416e4a58f,,,F105,2025-05-01T18:00:00+00:00,https://sam.gov/opp/a653585a4d664122af3dbf2416e4a58f/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912BU25QA003,Herbicide Spraying for USACE Philadelphia District Field Sites
True,Department of the Army,Department of Defense,2026-01-21,2025-04-02T15:12:40+00:00,False,423110,o,Solicitation,W6QK ACC-RI,ae8baba4-c9b3-42b1-ab3f-18eda7555797,Riyadh,,2310,2025-04-20T12:00:00+00:00,https://sam.gov/opp/0f1da72cae9f4307948909076a5d2d26/view,,W519TC25QA007,RFQ for the purchase of Thirty (30) 4x4 Large SUVs
True,Department of the Army,Department of Defense,2026-01-21,2025-04-07T15:53:09+00:00,False,327991,o,Solicitation,W2SD ENDIST NEW ENGLAND,1591556a-50af-416a-b0f9-bece924a5afc,Bourne,MA,5680,2025-04-18T18:00:00+00:00,https://sam.gov/opp/b2379e9475124221b06805834f48d1f1/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912WJ25Q0075,"Earthen Material Supply, Cape Cod Canal, Bourne, MA"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-07T13:15:15+00:00,False,332410,o,Solicitation,W6QK ACC-RI,8b4168f4-c98b-4b2e-877c-dc6c71c36fd1,Rock Island,IL,4420,2025-04-14T17:00:00+00:00,https://sam.gov/opp/8cd6101f360f456c9341dd5e4388edb8/view,,W519TC25Q2192,"Steam Coil, Immersion Panel, PlatingTank"
True,Department of the Army,Department of Defense,2026-01-21,2025-03-24T09:06:37+00:00,False,237310,o,Solicitation,0409 AQ HQ     CONTRACT =,b903d69f-7964-4c04-b5d8-a87e18d5151e,Wiesbaden-Erbenheim,DE-HE,Z2BD,2025-04-15T12:00:00+00:00,https://sam.gov/opp/1b450d3b396a474a9e5d7ba7c8716708/view,,W912CM25QA001,Wiesbaden Army Airfield Crack Sealing Repairs
