award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
654759358.84,CONT_AWD_0002_9700_W56HZV17DB020_9700,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,0002,THIS CONTRACT IS FOR THE PRODUCTION OF DVH A1 ECP STRYKER VEHICLES. THE PURPOSE OF THIS AWARD IS TO ESTABLISH DELIVERY ORDER 0002 AND CALL UP 30 ICVVS IN ORDERING PERIOD 2.,2021-05-31,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),2018-03-22,1,60,0.0,35
654538152.48,CONT_AWD_FA868105C0033_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA868105C0033,,2007-03-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,LARGE ($500M-1B),2005-03-30,1,100,0.0,45
653650419.25,CONT_AWD_N0002413C4404_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002413C4404,LHA AND LHD SAN DIEGO SPIRAL II MSMO,2018-09-11,2026-01-21,False,,,,HIGH,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,LARGE ($500M-1B),2013-09-12,1,100,0.0,12
651104357.25,CONT_AWD_0132_9700_N0001914G0020_9700,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,0132,ISRAEL UNIQUE SPARES,2023-01-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),2017-03-31,1,100,0.0,87
647043149.4,CONT_AWD_N0001919C0074_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001919C0074,ST/STE,2027-06-01,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),2019-09-10,1,100,0.0,87
646710610.75,CONT_AWD_N0001918C1007_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001918C1007,LRIP LOT 1&2 INTEGRATED LOGISTICS SUPPORT,2026-03-27,2026-01-21,False,,,,HIGH,,GENERAL ELECTRIC COMPANY,E3HYKKLT5ZT1,LARGE ($500M-1B),2017-11-16,1,100,0.0,11
646693333.0,CONT_AWD_FA867505C0070_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,FA867505C0070,,2011-02-28,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2004-12-22,1,100,0.0,86
646642313.98,CONT_AWD_W58RGZ05C0069_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W58RGZ05C0069,,2014-03-28,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,LARGE ($500M-1B),2004-12-21,1,100,0.0,15
646493418.29,CONT_AWD_FA862521F3012_9700_FA862520D3000_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,FA862521F3012,C-130J FY21 CONGRESSIONAL ADDS,2025-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,LARGE ($500M-1B),2021-02-26,1,100,0.0,23
646250325.34,CONT_AWD_0013_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,0013,PURCHASE OF 728 PLS TRUCKS,2013-04-30,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,LARGE ($500M-1B),2009-12-22,1,100,0.0,20
645511373.09,CONT_AWD_N0002417C5420_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0002417C5420,FY17 SM-2 BLK IIIA/B MEDIUM RANGE (MR) ALL UP ROUNDS,2022-03-31,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2017-06-16,1,100,0.0,86
639669954.14,CONT_AWD_W56HZV09C0550_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W56HZV09C0550,PALADIN INTEGRATED MANAGEMENT (PIM); FIVE (5) SPH AND TWO FAASV PROTOTYPES.,2019-04-30,2026-01-21,False,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,LARGE ($500M-1B),2009-08-14,1,100,0.0,22
636596819.58,CONT_AWD_N0002422C5400_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002422C5400,FY22 RAM GMRP MK 44 MOD 4 (BLK 2),2028-07-31,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2022-04-29,1,100,0.0,86
636543577.87,CONT_AWD_N0042117C0033_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0042117C0033,IGF::OT::IGF SUPPORT MAINTENANCE FOR NAVAL TEST WING ATLANTIC (NTWL),2022-09-02,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,LARGE ($500M-1B),2016-12-29,1,100,0.0,17
635875176.0,CONT_AWD_DAAH0190C0323_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,DAAH0190C0323,,2009-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,LARGE ($500M-1B),1990-03-15,1,100,0.0,23
634955836.78,CONT_AWD_FA862015C3001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 57 subs; Very active prime,90,FA862015C3001,"GLOBAL HAWK, ACAT 1, FMS ROK",2025-12-31,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,LARGE ($500M-1B),2014-12-16,1,57,0.0,17
633593104.25,CONT_AWD_FA870216C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 69 subs; Very active prime,90,FA870216C0007,IGF::OT::IGF MIT-LL FY16 CONTINUATION CONTRACT,2015-10-19,2026-01-21,False,,,,HIGH,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,LARGE ($500M-1B),2015-10-19,1,69,0.0,18
633073463.65,CONT_AWD_0047_9700_F3365798D0019_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,0047,CY08 ROYAL SAUDI AIR FORCE (RSAF) F110-GE-129C(F-15),2013-12-31,2026-01-21,False,,,,HIGH,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,LARGE ($500M-1B),2007-09-26,1,100,0.0,10
632372830.66,CONT_AWD_0010_9700_W56HZV10G0003_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,0010,"THIS DELIVERY ORDER IS BEING ISSUED TO PROCURE MATERIAL AND SUPPORT LABOR TO PROCURE MATERIAL FOR 245 (EACH) OPERATIONAL DESERT STORM (ODS) SITUATIONAL AWARENESS (SA) VEHICLES, WHICH WILL GO THROUGH A RESET/CONVERSION EFFORT ON A FORTHCOMING ACTION.",2016-03-31,2026-01-21,False,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,LARGE ($500M-1B),2011-09-30,1,100,0.0,22
631790382.23,CONT_AWD_0005_9700_W56HZV09D0159_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,0005,"ADDING ORDERING YEAR (OY) 04 PROGRAM SUPPORT, 2,517 EACH FAMILY OF MEDIUM TACTICAL VEHICLES (FMTV), AND APPLICABLE FEDERAL RETAIL EXCISE TAX (FRET) TO THE CONTRACT",2016-04-30,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,LARGE ($500M-1B),2012-03-26,1,100,0.0,20
629306796.0,CONT_AWD_DAAB3201C0007_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 65 subs; Very active prime,90,DAAB3201C0007,200109!000258!2100!AB32  !USA COMMUNICATIONS-ELECTRONICS  !DAAB3201C0007  !A!N!*!Y!                   !20010327!20060531!030468243!006974133!001216845!N!ITT FEDERAL SERVICES INTERNATI!4410 E  FOUNTAIN BLVD (809!COLORADO SPRIN      !CO!80935!*    !*  !SA!*                   !*                     !S ,2006-09-15,2026-01-21,False,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,LARGE ($500M-1B),2001-03-27,1,65,0.0,16
626742700.43,CONT_AWD_FA872111C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 69 subs; Very active prime,90,FA872111C0007,MIT/LL CONTINUATION CONTRACT,2018-03-31,2026-01-21,False,,,,HIGH,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,LARGE ($500M-1B),2011-04-07,1,69,0.0,18
626435596.6,CONT_AWD_N0001910C0035_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001910C0035,H-1 UPGRADES LOT VII UH-1Y AND AH-1Z AIRCRAFT,2017-10-31,2026-01-21,False,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,LARGE ($500M-1B),2008-06-20,1,100,0.0,14
625493592.38,CONT_AWD_0001_9700_W58RGZ04G0023_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,0001,200412!004846!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ04G0023  !A!N! !N!0001         !      !20040924!20081231!172316432!172316432!009256819!N!THE BOEING COMPANY            !ROUTE 291 & STEWART AVE   !RIDLEY PARK         !PA!19078!64832!045!42!RIDLEY PARK         !DELAWARE              !P,2009-12-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,LARGE ($500M-1B),2004-09-24,1,100,0.0,14
624654007.0,CONT_AWD_N0002409C2302_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 53 subs; Very active prime,90,N0002409C2302,FY09 LCS RECURRING CONSTRUCTION,2012-07-31,2026-01-21,False,,,,HIGH,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,LARGE ($500M-1B),2009-05-01,1,53,0.0,12
624445310.76,CONT_AWD_HQ086222F0007_9700_HQ014718D0011_9700,Department of Defense,Missile Defense Agency,DoD; $500M+; 100 subs; Very active prime,90,HQ086222F0007,DEFENSE OF GUAM UCA AWARD - PERSISTENT DISCRIMINATION RADAR  UNDER THE HOMELAND DEFENSE RADAR (HDR) MULTI-AWARD INDEFINITE-DELIVERY/INDEFINITE-QUANTITY CONTRACT (MAIDIQ),2027-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,LARGE ($500M-1B),2022-08-29,1,100,0.0,32
620343963.91,CONT_AWD_N0002412C4323_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002412C4323,SHIP AVAILABILITY WORK-SEVERABLE,2020-01-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,LARGE ($500M-1B),2012-09-14,1,100,0.0,22
615469316.29,CONT_AWD_0086_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,0086,"DELIVERY ORDER 0086 IS FOR THE PROCUREMENT OF 11 DIFFERENT HEAVY EXPANDED MOBILITY TACTICAL TRUCK (HEMTT), PALLETIZED LOAD SYSTEM (PLS), AND HEAVY EQUIPMENT TRANSPORTER (HET) VEHICLE VARIANTS TOTALING 1,882 VEHICLES ORDERED.",2015-09-30,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,LARGE ($500M-1B),2012-12-21,1,100,0.0,20
615123225.46,CONT_AWD_W56HZV07C0256_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W56HZV07C0256,CORPORATE STS CONTRACT FOR BAE YORK SYSTEMS,2019-06-30,2026-01-21,False,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,LARGE ($500M-1B),2007-04-13,1,100,0.0,22
614149199.37,CONT_AWD_N0002415C5408_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0002415C5408,FY15 SM-6 LONG LEAD MATERIAL,2019-09-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2015-03-23,1,100,0.0,86
611794117.71,CONT_AWD_F3365703C2011_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,F3365703C2011,"200304!000028!5700!GU75 !ASC/YFK !F3365703C2011 !A!N! !N! !20021224!20051230!001447952!835551474!001344142!N!UNITED TECHNOLOGIES CORP !400 MAIN STREET !EAST HARTFORD !CT!06108!22700!003!09!EAST HARTFORD !HARTFORD !CONN !+000005200000!N!N!000005200000!2840!GAS TURBINES AND JET ENGINES, ACFT & COMPS !",2011-03-31,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,LARGE ($500M-1B),2002-12-24,1,100,0.0,41
610175548.77,CONT_AWD_N0001906C0291_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001906C0291,,2020-06-23,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),2006-04-28,1,100,0.0,87
608940872.53,CONT_AWD_N0001922C0032_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001922C0032,PROGRAM MANAGEMENT AND TECH SUPPORT,2030-10-01,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),2022-04-29,1,100,0.0,87
606342543.49,CONT_AWD_0010_9700_W56HZV13D0008_9700,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,0010,"CALL UP OF STRYKER EXCHANGE PROGRAM NONRECURRING ENGINEERING FOR COMMANDER'S VEHICLE, MORTAR CARRIER VEHICLE, RECONNAISSANCE VEHICLE, ANTI-TANK GUIDED MISSILE VEHICLE, FIRE SUPPORT VEHICLE, MEDICAL EVAC VEHICLE AND ENGINEER SQUAD VEHICLE.",2017-08-31,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),2013-03-08,1,60,0.0,35
602835146.0,CONT_AWD_N0002424C2124_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002424C2124,CONTINUATION CONTRACT TO N00024-19-C-2125,2028-11-30,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,LARGE ($500M-1B),2024-09-12,1,100,0.0,28
602694992.63,CONT_AWD_FA852818F0007_9700_FA862015D3009_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 57 subs; Very active prime,90,FA852818F0007,GLOBAL HAWK CONTRACTOR LOGISTICS SUPPORT AND SERVICES (CLS S) V,2021-06-30,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,LARGE ($500M-1B),2018-07-01,1,57,0.0,17
602335158.0,CONT_AWD_W56HZV11CC002_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,W56HZV11CC002,TECHNOLOGY DEVELOPMENT PHASE OF THE GROUND COMBAT VEHICLE.,2014-06-04,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),2011-08-18,1,60,0.0,35
600210577.37,CONT_AWD_N0001910C0015_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001910C0015,H-1 UPGRADES LOT 8 AAC FOR LONG LEAD PARTS,2016-03-10,2026-01-21,False,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,LARGE ($500M-1B),2010-02-05,1,100,0.0,14
599875759.5,CONT_AWD_N0002404C5460_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002404C5460,200411!043715!1700!BZ005 !NAVAL SEA SYSTEMS COMMAND       !N0002404C5460  !A!N! !N!             !      !20040603!20070903!794598573!794598573!001339159!N!RAYTHEON COMPANY              !1151 EAST HERMANS ROAD    !TUCSON              !AZ!85706!48000!111!21!LOUISVILLE          !JEFFERSON             !K,2019-08-18,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2004-06-03,1,100,0.0,86
599532231.43,CONT_AWD_FA862519F8000_9700_FA862516D6458_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA862519F8000,FOREIGN MILITARY SALES GERMANY,2026-08-18,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,LARGE ($500M-1B),2018-12-21,1,100,0.0,23
597198635.0,CONT_AWD_H9224122F0002_9700_W9121516G0001_9700,Department of Defense,U.S. Special Operations Command,DoD; $500M+; 100 subs; Very active prime,90,H9224122F0002,H-47 EXTENDED RANGE FMS PRODUCTION,2028-09-30,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,LARGE ($500M-1B),2022-02-14,1,100,0.0,14
592435636.81,CONT_AWD_FA867513C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,FA867513C0003,AMRAAM PRODUCTION LOT 27,2025-11-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2013-06-17,1,100,0.0,86
591897755.0,CONT_AWD_N0001924C0042_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001924C0042,F135 ECU RISK REDUCTION DESIGN,2028-03-31,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,LARGE ($500M-1B),2024-09-30,1,100,0.0,41
589343596.0,CONT_AWD_DAAH0195C0021_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,DAAH0195C0021,199712!2100!1300!AH01 !USA AVIATION AND MISSILE COMMAND!DAAH0195C0021  !A!*!P00033             !19970305!19980930!794571448!794571448!834951691!N!64059!LOCKHEED MARTIN VOUGHT SYSTEMS!1701 MARSHALL DR          !GRAND PRAIRIE       !TX!75051!30464!113!48!GRAND PRAIRIE       !DALLAS                !TEX,2003-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,LARGE ($500M-1B),1995-03-05,1,100,0.0,42
588654251.61,CONT_AWD_0006_9700_W52P1J07D0007_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,0006,IGF::OT::IGF  LOGCAP BASE LIFE SUPPORT SERVICES FOR THE PACOM AREA OF RESPONSIBILITY.,2025-08-21,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,LARGE ($500M-1B),2015-08-14,1,100,0.0,17
586762639.0,CONT_AWD_N0002413C5407_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0002413C5407,SM-6 BLOCK I LONG LEAD MATERIAL,2020-09-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2013-01-31,1,100,0.0,86
585996657.0,CONT_AWD_N0002416C2227_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002416C2227,EXPEDITIONARY MOBILE BASE (ESB) HULL 5,2021-12-20,2026-01-21,False,,,,HIGH,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,LARGE ($500M-1B),2016-05-31,1,100,0.0,12
584786924.42,CONT_AWD_FA857722C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA857722C0001,MQ-9 REAPER CONTRACTOR LOGISTICS SUPPORT AND SERVICES,2026-09-01,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,LARGE ($500M-1B),2022-01-01,1,100,0.0,15
584168760.46,CONT_AWD_N0003007C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0003007C0001,ENGINEERING SERVICES,2012-12-31,2026-01-21,False,,,,HIGH,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,LARGE ($500M-1B),2006-11-22,1,100,0.0,10
583965182.18,CONT_AWD_N0002404C5342_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0002404C5342,,2012-12-31,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2003-12-18,1,100,0.0,86
583964525.07,CONT_AWD_F3365700C0013_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,F3365700C0013,200009!5700!000078!GU40  !ASC/VFK                         !F3365700C0013  !A!*!*                  !20000503!20031231!149879157!006265946!009256819!N!76301!MCDONNELL DOUGLAS CORPORATION !LAMBERT ST. LOUIS AIRPORT !SAINT LOUIS         !MO!63103!65000!510!29!ST. LOUIS           !ST. LOUIS (CITY)      !,2006-09-30,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,LARGE ($500M-1B),2000-05-03,1,100,0.0,45
583731932.0,CONT_AWD_FA862018C1000_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 57 subs; Very active prime,90,FA862018C1000,GLOBAL HAWK FMS JAPAN,2025-12-31,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,LARGE ($500M-1B),2017-10-05,1,57,0.0,17
583045232.56,CONT_AWD_0036_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,0036,"PURCHASE OF 1,274 HEMTT TRUCKS, 452 RECAP HEMTT TRUCKS AND 98 PLS TRAILERS",2013-12-31,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,LARGE ($500M-1B),2010-06-29,1,100,0.0,20
581427300.0,CONT_AWD_N0001922F2291_9700_N0001921G0017_9700,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001922F2291,"MH-60R AIRCRAFT, STANDARD CONFIGURATION",2026-12-18,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,LARGE ($500M-1B),2022-08-23,1,100,0.0,12
578628019.99,CONT_AWD_W31P4Q25F0081_9700_W31P4Q21D0007_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q25F0081,STINGER MISSILE PRODUCTION,2031-09-29,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2025-09-24,1,100,0.0,86
577040763.0,CONT_AWD_N0002499C2900_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002499C2900,200511!000154!1700!N62789!SUPERVISOR SHIPBUILDING CONVERSI!N0002499C2900  !A!N! !N!6105         !1A    !20050829!20040131!963737366!963737366!001381284!N!ELECTRIC BOAT CORPORATION     !75 EASTERN POINT RD       !GROTON              !CT!06340!34180!011!09!GROTON              !NEW LONDON            !C,2015-05-18,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,LARGE ($500M-1B),1999-05-28,1,100,0.0,28
576532133.41,CONT_AWD_FA868221C0004_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA868221C0004,LONG RANGE ANTI-SHIP MISSILE (LRASM) LOT 4/5,2026-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,LARGE ($500M-1B),2021-02-22,1,100,0.0,23
574897718.99,CONT_AWD_N0001921F0841_9700_N0001921G0017_9700,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001921F0841,"MH-60R AIRCRAFT, STANDARD CONFIGURATION",2026-11-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,LARGE ($500M-1B),2021-04-12,1,100,0.0,12
572683529.0,CONT_AWD_N0001925F0090_9700_N0001924G0010_9700,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001925F0090,THIS CONTRACT PROCURES INITIAL SPARE PARTS FOR FY25 PRODUCTION F-35 AIRCRAFT,2030-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),2025-08-01,1,100,0.0,87
572564505.0,CONT_AWD_N0002425C5409_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002425C5409,FY24 SM-6 BLK IA TAC AUR,2030-05-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),2024-12-20,1,100,0.0,86
572034439.0,CONT_AWD_FA812421F0001_9700_FA812418D0001_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA812421F0001,F117 ENGINE SUSTAINMENT SERVICES,2021-09-30,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,LARGE ($500M-1B),2020-10-05,1,100,0.0,41
570297986.72,CONT_AWD_W31P4Q16C0036_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q16C0036,IGF::OT:IGF HIMARS UAE,2026-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,LARGE ($500M-1B),2015-12-30,1,100,0.0,42
