award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
391824594.96,CONT_AWD_DAAH2303C0022_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,DAAH2303C0022,200304!001653!2100!AH23  !USA AVIATION AND MISSILE COMMAND!DAAH2303C0022  !A!N! !N!                   !20021220!20051231!172316432!172316432!009256819!N!THE BOEING COMPANY            !ROUTE 291 & STEWART AVE   !RIDLEY PARK         !PA!19078!60000!101!42!PHILADELPHIA        !PHILADELPHIA          !PE,2011-09-12,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,MEDIUM ($100M-500M),2002-12-20,1,100,0.0,14
391766826.87,CONT_AWD_N0003019C0008_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0003019C0008,MK6 GEUS FY19,2025-12-31,2026-01-21,False,,,,HIGH,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,MEDIUM ($100M-500M),2019-02-15,1,100,0.0,10
391003015.0,CONT_AWD_W58RGZ10C0068_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W58RGZ10C0068,"FY 09 SUPPLEMENTAL (PRTA) HARDWARE, LRIP I AND CERDEC REQUIREMENTS.",2015-03-31,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,MEDIUM ($100M-500M),2010-05-14,1,100,0.0,15
390952462.0,CONT_AWD_SC01_9700_F4262001D0058_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,SC01,200306!000065!5700!GU82  !ASC/YPK                         !F4262001D0058  !A!N! !N!SC01               !20030331!20091130!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76101!27000!439!48!FORT WORTH          !TARRANT               !TE,2009-11-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2003-03-31,1,100,0.0,87
390723556.45,CONT_AWD_W56HZV22F0141_9700_W56HZV21D0001_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,W56HZV22F0141,M1 ABRAMS FAMILY OF VEHICLES.,2025-08-06,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),2022-05-17,1,60,0.0,35
390708621.0,CONT_AWD_N0002495C2106_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 78 subs; Very active prime,80,N0002495C2106,200007!1700!001023!BS793 !SUPERVISOR SHIPBUILDING CONVERSI!N0002495C2106  !A!*!A00237             !19981023!20021231!001307495!001307495!149899957!N!1LPJ0!NEWPORT NEWS SHIPBUILDING & DR!4101 WASHINGTON AVE       !NEWPORT NEWS        !VA!23607!56000!700!51!NEWPORT NEWS        !NEWPORT NEWS (CITY)   !,2023-05-17,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,MEDIUM ($100M-500M),1999-10-01,1,78,0.0,27
389318896.0,CONT_AWD_FA862620F0029_9700_FA862618D0029_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA862620F0029,F110 TAIWAN ENGINE COVID-19 DIB,2026-12-31,2026-01-21,False,,,,HIGH,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,MEDIUM ($100M-500M),2020-04-28,1,100,0.0,10
387403843.5,CONT_AWD_0002_9700_W31P4Q15A0024_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0002,"IGF::CT::IGF EXERCISE OPTIONS, NEW TASK ORDER NUMBER REQUIRED FOR ADMINISTRATIVE PURPOSES AS 0037 AND 0038 RAN OUT OF ACRNS.",2019-02-28,2026-01-21,False,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,MEDIUM ($100M-500M),2016-04-01,1,100,0.0,14
387180117.35,CONT_AWD_0006_9700_W52P1J17D0043_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0006,"MODERNIZED TARGET ACQUISITION DESIGNATION SIGHT/PILOT NIGHT VISION SENSOR (M-TADS/PNVS) SYSTEMS, SUBCOMPONENT PRODUCTION, AND TECHNICAL SERVICES IN SUPPORT OF APACHE ATTACK HELICOPTER.",2026-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),2018-06-29,1,100,0.0,23
386797625.21,CONT_AWD_FA862007C4015_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 57 subs; Very active prime,80,FA862007C4015,LRIP LOT 7 VOUGH&HEROUX LL,2016-03-31,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,MEDIUM ($100M-500M),2007-02-22,1,57,0.0,17
385799510.58,CONT_AWD_FA852812C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 57 subs; Very active prime,80,FA852812C0003,ENGINEERING SERVICES,2014-12-31,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,MEDIUM ($100M-500M),2012-04-01,1,57,0.0,17
384572199.0,CONT_AWD_N0002488C2195_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 78 subs; Very active prime,80,N0002488C2195,,1997-02-07,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,MEDIUM ($100M-500M),1988-12-15,1,78,0.0,27
384421707.2,CONT_AWD_0044_9700_F3365702D0009_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0044,CY07 & 08 RAMMP,2018-04-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2006-12-21,1,100,0.0,87
384054765.87,CONT_AWD_W56HZV17C0188_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,W56HZV17C0188,IGF::OT::IGF,2024-09-30,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),2017-08-25,1,60,0.0,35
384022848.56,CONT_AWD_N0001901C0074_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001901C0074,200109!000554!1700!AA4E0 !NAVAL AIR SYSTEMS COMMAND       !N0001901C0074  !A!N!*!N!                   !20010208!20060831!149879157!006265946!009256819!N!MCDONNELL DOUGLAS CORPORATION !J S  MCDONNELL BLVD       !SAINT LOUIS         !MO!63166!65000!510!29!ST. LOUIS           !ST. LOUIS (CITY)      !MI,2011-09-26,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2001-02-08,1,100,0.0,45
383845443.83,CONT_AWD_FA852620F0001_9700_FA852612D0001_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,FA852620F0001,C-17 LABOR SUSTAINMENT,2020-09-30,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,M8JLMEHJADQ5,MEDIUM ($100M-500M),2019-10-01,1,100,0.0,10
383236037.64,CONT_AWD_0012_9700_FA870215D0001_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 69 subs; Very active prime,80,0012,IGF::OT::IGF MIT LL NON-SEVERABLE TASK ORDER CREATION FOR NEW START PROGRAMS,2029-12-31,2026-01-21,False,,,,HIGH,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,MEDIUM ($100M-500M),2016-07-14,1,69,0.0,18
383167160.0,CONT_AWD_N0002423C5101_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002423C5101,AEGIS FMS CANADIAN SURFACE COMBATANT LAND BASED TEST SITES ESTABLISHMENT,2027-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),2023-09-18,1,100,0.0,32
382598908.27,CONT_AWD_N0001909C0023_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001909C0023,LOT VI UH-1Y A/C,2018-08-31,2026-01-21,False,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,MEDIUM ($100M-500M),2009-03-27,1,100,0.0,14
382053960.38,CONT_AWD_0004_9700_W56HZV06G0006_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,0004,200611!007992!2100!W56HZV!TACOM - WARREN                  !W56HZV06G0006  !A!N! !N!0004         !      !20060817!20070730!131266926!131266926!001381284!N!GENERAL DYNAMICS LAND SYSTEMS !38500 MOUND RD            !STERLING HEIGH      !MI!48310!76460!099!26!STERLING HEIGHTS    !MACOMB                !M,2012-09-30,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),2006-08-17,1,60,0.0,35
381815206.61,CONT_AWD_HR001114C0079_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,HR001114C0079,IGF::OT::IGF  LONG RANGE ANTI-SHIP MISSILE (LRASM) ACCELERATED ACQUISITION (AA),2018-02-28,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),2014-07-03,1,100,0.0,23
380683698.39,CONT_AWD_0002_9700_W58RGZ04G0023_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,0002,200412!005391!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ04G0023  !A!N! !N!0002         !      !20040924!20071130!172316432!172316432!009256819!N!THE BOEING COMPANY            !ROUTE 291 & STEWART AVE   !RIDLEY PARK         !PA!19078!64832!045!42!RIDLEY PARK         !DELAWARE              !P,2008-03-03,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,MEDIUM ($100M-500M),2004-09-24,1,100,0.0,14
379999997.0,CONT_AWD_FA862618F0006_9700_FA862618D0029_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA862618F0006,F110 FMS QATAR UCA,2022-08-31,2026-01-21,False,,,,HIGH,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,MEDIUM ($100M-500M),2017-11-15,1,100,0.0,10
379885994.41,CONT_AWD_N0003016C0014_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0003016C0014,"FIGF::OT::IGF   CLIN 1, 7 AND 15 TES (FY16)",2017-09-30,2026-01-21,False,,,,HIGH,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,MEDIUM ($100M-500M),2015-10-01,1,100,0.0,10
378881305.85,CONT_AWD_0009_9700_W56HZV09D0159_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0009,DELIVERY ORDER 0009 FUNDS FOR PROGRAM MANAGEMENT SUPPORT FOR THE 1 YEAR EXTENSION AWARDED UNDER BASIC MOD P00044.,2019-06-30,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,MEDIUM ($100M-500M),2015-10-01,1,100,0.0,20
378821705.37,CONT_AWD_0001_9700_W52P1J12G0028_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0001,IGF::OT::IGF,2024-09-30,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),2015-04-21,1,100,0.0,17
378632819.56,CONT_AWD_FA867507C0055_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,FA867507C0055,LOT 21 AMRAAM PRODUCTION,2024-05-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2007-04-13,1,100,0.0,86
378619959.1,CONT_AWD_N0001918C1028_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 57 subs; Very active prime,80,N0001918C1028,MQ-4C TRITON LRIP 4 LONG LEAD ITEMS,2024-02-28,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,MEDIUM ($100M-500M),2018-05-16,1,57,0.0,17
378367524.13,CONT_AWD_FA852621F0001_9700_FA852612D0001_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA852621F0001,C-17 FY21 LABOR SUSTAINMENT,2023-09-30,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,M8JLMEHJADQ5,MEDIUM ($100M-500M),2020-10-01,1,100,0.0,10
377399034.0,CONT_AWD_FA861523C6050_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA861523C6050,VIPER SHIELD ELECTRONIC WARFARE SYSTEM FOR F-16.,2027-12-15,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2022-12-16,1,100,0.0,87
377343844.05,CONT_AWD_N0002424C5406_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002424C5406,CIWS PRODUCTION FY24,2028-12-29,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2024-07-31,1,100,0.0,86
376929484.0,CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,Department of Defense,Defense Advanced Research Projects Agency,DoD; $100M+; 100 subs; Very active prime,80,HR001117C0025,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,2027-06-15,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2016-10-31,1,100,0.0,86
376577703.5,CONT_AWD_W519TC23F0076_9700_W52P1J19D0045_9700,Department of Defense,Department of the Army,DoD; $100M+; 65 subs; Very active prime,80,W519TC23F0076,CAS DOS TRANSITION,2025-12-29,2026-01-21,False,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,MEDIUM ($100M-500M),2023-05-15,1,65,0.0,16
376391571.0,CONT_AWD_N6833516C0125_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N6833516C0125,IGF::OT::IGF  HELLENIC NAVY P-3B MODERNIZATION PROGRAM,2026-02-28,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,MEDIUM ($100M-500M),2016-02-11,1,100,0.0,23
375952493.0,CONT_AWD_0002_9700_FA862612D2063_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0002,F117-PW-100 ENGINE BUY FOR INDIA (36) SPARES&(5) INSTALLS,2014-02-28,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),2012-10-18,1,100,0.0,41
374315109.27,CONT_AWD_HQ014719F0018_9700_HQ014718D0011_9700,Department of Defense,Missile Defense Agency,DoD; $100M+; 100 subs; Very active prime,80,HQ014719F0018,"THE HOMELAND DEFENSE RADAR, HAWAII WILL BE A SINGLE FACED RADAR WITH A PRIMARY MISSION TO PROVIDE AUTONOMOUS ACQUISITION AND PERSISTENT PRECISION TRACKING AND DISCRIMINATION TO OPTIMIZE THE DEFENSIVE CAPABILITY OF THE BMDS AND COUNTER EVOLVING THREATS.",2025-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),2018-12-18,1,100,0.0,32
373845353.65,CONT_AWD_FA862623F0004_9700_FA862622D0002_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA862623F0004,PRATT & WHITNEY NGAP PROTOTYPING,2026-06-30,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),2023-01-26,1,100,0.0,41
372434941.0,CONT_AWD_FA862517F7010_9700_FA862516D6458_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA862517F7010,"C-130J, ACAT I, FYOC FIVE AIRCRAFT BUY",2020-10-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,MEDIUM ($100M-500M),2017-09-28,1,100,0.0,23
372144228.75,CONT_AWD_N0038324F0W00_9700_N0038320DW001_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0038324F0W00,FY2024 SEAHAWK PBL PERFORMANCE ORDER,2024-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,MEDIUM ($100M-500M),2023-10-01,1,100,0.0,12
371966501.27,CONT_AWD_0013_9700_FA861113D2850_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0013,F-22 MODERNIZATIONL LABS MAINTENANCE AND INFRASTRUCTURE&TEST AND EXECUTION,2024-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2016-12-20,1,100,0.0,87
371351994.85,CONT_AWD_J101_9700_N0017804D4042_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,J101,"IGF::OT::IGF OPERATION AND MAINTENANCE OF THE COMBINED TACTICAL TRAINING RANGES IN AT MILITARY FACILITIES AND RANGES, IN SUPPORT OF NAVAL TRAINING REQUIREMENTS; AND REMOTE SITE LOCATIONS THROUGHOUT THE EAST OR WEST COAST COMPLEX FOR PLACEMENT OF MOBILIZED SYSTEMS FOR EXERCISE SUPPORT AS ADDRESSED IN",2019-09-30,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),2014-04-01,1,100,0.0,17
370558428.4,CONT_AWD_0021_9700_W31P4Q05A0031_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0021,TECHNICAL SERVICE,2020-01-30,2026-01-21,False,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,MEDIUM ($100M-500M),2008-01-09,1,100,0.0,14
368608998.12,CONT_AWD_N0002419C5603_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002419C5603,SHIP SELF-DEFENSE SYSTEM (SSDS) COMBAT SYSTEM ENGINEERING AGENT (CSEA).,2025-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),2019-08-15,1,100,0.0,32
368596931.96,CONT_AWD_0109_9700_F3365701D0026_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0109,ADCP II PHASE I PRE-CDR UNDEFINITIZED CONTRACTUAL ACTION,2018-10-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2012-02-01,1,100,0.0,45
367723186.3,CONT_AWD_N0003017C0008_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0003017C0008,IGF::CT::IGF TRIDENT MK 6 GUIDANCE SYSTEM PEUS,2021-03-31,2026-01-21,False,,,,HIGH,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,MEDIUM ($100M-500M),2017-02-01,1,100,0.0,10
367465559.31,CONT_AWD_0004_9700_FA861113D2850_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0004,"ACAT 1, F-22, INCREMENT 3.2B PHASES C AND D",2024-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2013-06-26,1,100,0.0,87
367444098.15,CONT_AWD_W58RGZ24C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W58RGZ24C0021,PRODUCTION READY TEST ASSET UNDEFINITIZED CONTRACT ACTION,2028-09-29,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,MEDIUM ($100M-500M),2023-12-01,1,100,0.0,15
366951021.62,CONT_AWD_F3365799C2010_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,F3365799C2010,199911!5700!0118!GU82 !ASC/YPK                         !F3365799C2010  !A!*!*                  !19990820!20020331!008016958!834951691!834951691!N!81755!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!27000!439!48!FORT WORTH          !TARRANT               !TEX,2002-03-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),1999-08-20,1,100,0.0,87
366810610.0,CONT_AWD_N0002409C5305_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002409C5305,SM-6 BLOCK I AUR,2018-09-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2009-09-04,1,100,0.0,86
366322160.0,CONT_AWD_FA868123FB023_9700_FA867220D0001_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,FA868123FB023,SMALL DIAMETER BOMB I LOT 19 ALL UP ROUND,2026-11-05,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2023-05-31,1,100,0.0,45
365663918.59,CONT_AWD_N0002403C5448_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0002403C5448,200312!000011!1700!BY004 !NAVSEA WASHINGTON DC            !N0002403C5448  !A!N! !N!                   !20030619!20060430!794598573!794598573!001339159!N!RAYTHEON COMPANY              !1151 EAST HERMANS ROAD    !TUCSON              !AZ!85706!77000!019!04!TUCSON              !PIMA                  !AR,2011-09-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2003-06-19,1,100,0.0,86
365057686.38,CONT_AWD_N0001907C0035_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001907C0035,TIME CRITICAL PARTS (TCP),2015-12-28,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2007-02-16,1,100,0.0,45
364745841.27,CONT_AWD_N0001919F4207_9700_N0001919D0015_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001919F4207,FY19 AV INITIAL SPARES (ASP/DSP),2026-12-13,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2019-08-29,1,100,0.0,87
364596712.63,CONT_AWD_W56HZV22F0140_9700_W56HZV21D0001_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,W56HZV22F0140,ABRAMS REQUIREMENT CONTRACT (ARC) II SECOND DELIVERY ORDER OF ABRAMS TANKS SEPV3 VEHICLES,2025-04-30,2026-01-21,False,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),2022-02-17,1,60,0.0,35
364369975.55,CONT_AWD_0008_9700_W31P4Q05A0031_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0008,200510!004130!2100!W31P4Q!USA AVIATION AND MISSILE COMMAND!W31P4Q05A0031 !A!N! !Y!0008 ! !20050707!20100705!148095086!148095086!054781240!N!SCIENCE APPLICATIONS INTERNATI!10260 CAMPUS POINT DR !SAN DIEGO !CA!92121!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000000065988!N!N!000000000000!R425!ENGINEE,2010-08-31,2026-01-21,False,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,MEDIUM ($100M-500M),2005-07-07,1,100,0.0,14
363027070.0,CONT_AWD_N0001923F2538_9700_N0001923D0010_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001923F2538,USAF SUPPORT EQUIPMENT,2028-11-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2022-11-04,1,100,0.0,87
362852552.03,CONT_AWD_N0038321F0W00_9700_N0038320DW001_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0038321F0W00,"FIRM FIXED PRICE (FFP) PERFORMANCE BASED LOGISTICS (PBL) CONTRACT FOR SUPPLY SUPPORT OF APPROXIMATELY 1,049 WEAPON REPLACEABLE ASSEMBLIES (WRAS)&SHOP REPLACEABLE ASSEMBLIES (SRAS) ASSOCIATED WITH BOTH THE MH-60R&MH-60S AIRCRAFT.",2021-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,MEDIUM ($100M-500M),2020-10-01,1,100,0.0,12
362836480.47,CONT_AWD_0077_9700_FA862010G3038_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0077,"ACAT 1C, MQ-9 FY14 AIRCRAFT PRODUCTION",2017-12-31,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,MEDIUM ($100M-500M),2015-02-04,1,100,0.0,15
362793769.54,CONT_AWD_2B01_9700_W911SE07D0006_9700,Department of Defense,Department of the Army,DoD; $100M+; 65 subs; Very active prime,80,2B01,"SUBCLINS 0003AA, LABOR(131) - $198,709.94; 0003AB, GWOT LABOR (135) - $35,767.79; 0003AC MAINT (FORSCOM) LABOR (115) - $3,974.00; 0003AE MISSION LABOR (324) - $119,225.96; 0003AG MATERIALS & TRAVEL (131) $19,870.99; 0003AH GWOT MATERIAL (135) - $7,948.00; 0003AL MISSION MATERIALS & TRAVEL(324) $11,9",2015-09-24,2026-01-21,False,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,MEDIUM ($100M-500M),2008-05-21,1,65,0.0,16
