awarding_agency,competitor_match,extraction_date,fiscal_year,is_competitor,prime_award_id,prime_name,prime_uei,sub_recipient_name,sub_recipient_uei,subaward_amount,subaward_date,subaward_description,subaward_id
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,3209473
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,464632
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,477408
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,571972
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,3136902
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,400981
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,314511
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,218805
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,3182879
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,248115
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,273585
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,457199
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,329602
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,215878
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,351329
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,278177
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,244548
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,294454
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,167441
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,244406
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,239459
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,178223
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,204328
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,60719
,,2026-01-21,,False,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,,0,,,22359
,,2026-01-21,,False,,"HEALTH NET FEDERAL SERVICES, LLC",F7NGF6NJFB96,,,0,,,127992
,,2026-01-21,,False,,"HEALTH NET FEDERAL SERVICES, LLC",F7NGF6NJFB96,,,0,,,3169235
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,2434213
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,2369137
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,2468426
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,2525420
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,2235550
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,1871963
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,1812346
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,9375629
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,1810950
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,1426545
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,680118
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,566660
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,,0,,,72961
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2494788
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2330738
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2233628
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2036790
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1730522
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409999
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427876
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427890
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427899
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427912
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427926
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427987
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4427990
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428009
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428017
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428072
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428081
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428093
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428096
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428104
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428106
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428115
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4410010
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409874
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409809
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428001
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4428023
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1546614
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1566601
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1575664
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1596186
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1605063
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1631081
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1652122
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1657064
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1657066
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1678305
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1693949
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1712063
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1712388
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1727852
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1749739
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1751664
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1751763
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1766387
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1769406
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1783409
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1784966
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1785564
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1788500
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1799324
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1802826
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1836319
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1837109
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1837262
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1839028
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1841214
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1855965
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1856236
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1874732
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1875686
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1890525
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1907679
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1909654
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1913621
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1914769
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1927087
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1931262
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1944614
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1945648
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1948751
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1965250
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1965968
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1982886
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1984509
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1984710
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1984909
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1999621
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,1999750
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2003791
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2020528
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2022830
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2035696
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2037256
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,2037351
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398055
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398079
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398086
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398092
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398108
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398112
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398130
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398169
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4398195
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409798
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409820
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409833
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409872
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409881
,,2026-01-21,,False,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,,0,,,4409891
,,2026-01-21,,False,,THE BOEING COMPANY,UEGFHX6R6KJ1,,,0,,,2490003
,,2026-01-21,,False,,THE BOEING COMPANY,UEGFHX6R6KJ1,,,0,,,2490001
,,2026-01-21,,False,,THE BOEING COMPANY,UEGFHX6R6KJ1,,,0,,,2461216
,,2026-01-21,,False,,THE BOEING COMPANY,UEGFHX6R6KJ1,,,0,,,2100959
,,2026-01-21,,False,,THE BOEING COMPANY,UEGFHX6R6KJ1,,,0,,,2234987
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,4339113
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2463508
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2410208
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2392155
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2375083
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2347485
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2384091
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2541924
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2321903
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2507959
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2278521
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2190181
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2114058
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2088761
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2196459
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2222604
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2097793
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,4418436
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2198420
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2278381
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,2205946
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,4397261
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,1689830
,,2026-01-21,,False,,"KBR SERVICES, LLC",YSQMHRS4HSC5,,,0,,,1825401
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2394201
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2357638
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2376727
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2375826
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2412186
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2724485
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2353356
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2354303
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2426825
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2421485
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2346601
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2453094
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2400153
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2434217
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2430889
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8988137
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2398900
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2451863
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2724482
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2362456
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2340636
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,5203966
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2301105
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2442333
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2497370
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2505745
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2505283
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2291538
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2505746
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2350914
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2470001
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2310253
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2495242
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2348204
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8480201
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2335115
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2563296
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2511959
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2388490
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8466546
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2511272
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2562043
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8480192
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2527518
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2363210
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2631097
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,4390880
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2305159
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2543675
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8466545
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2395526
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2559934
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2322878
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2429685
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8466555
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2291691
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8232043
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2394386
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2525618
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2499988
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,5224470
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2294555
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,5224471
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2303234
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2481965
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2519668
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2303367
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2507999
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2303289
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2473189
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2490720
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,5222828
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2507463
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2461977
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2330242
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2507462
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2374458
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2374440
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2293466
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2356933
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2515985
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2356932
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2461980
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8480200
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2549784
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2124445
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2151290
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2081100
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2079226
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2281331
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2106020
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2231194
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8480183
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2165811
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2182420
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2223717
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,8466563
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2156563
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2089550
,,2026-01-21,,False,,THE BOEING COMPANY,SML4NN2CT556,,,0,,,2271636
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2506427
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2355766
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2431344
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2341878
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2499551
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2064844
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2064845
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,2143396
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,1654615
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,1748028
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,1887154
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,1766041
,,2026-01-21,,False,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,,0,,,1734916
