active,agency_name,department_name,extraction_date,first_notice_date,is_it_services,naics_code,notice_code,notice_type,office_name,opportunity_id,pop_city,pop_state,psc_code,response_deadline,sam_url,set_aside,solicitation_number,title
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T09:41:54+00:00,False,334511,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,5cb3abad-03bc-4d67-8189-091f2856ece9,,,5840,2025-05-05T20:30:00+00:00,https://sam.gov/opp/5cb3abad03bc4d678189091f2856ece9/view,,N0010425QCB28,GEARBOX ASSEMBLY
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T09:29:07+00:00,False,333415,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7ab3748a-eb92-4000-88db-ec3a22b2c77b,,,4130,2025-05-05T20:30:00+00:00,https://sam.gov/opp/7ab3748aeb92400088dbec3a22b2c77b/view,,N0010425QCB16,"HEAT INTERCHANGER,R"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T09:16:16+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4195e7bf-bcc7-43f9-80bc-6ec96e3eaa8b,,,3655,2025-05-19T20:30:00+00:00,https://sam.gov/opp/4195e7bfbcc743f980bc6ec96e3eaa8b/view,,N0010425QYE45,"REGULATOR,PRESSURE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T09:03:35+00:00,False,334290,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,b85d3103-2bdb-4558-a7ee-817865bfc119,,,7G20,2025-05-05T20:30:00+00:00,https://sam.gov/opp/b85d31032bdb4558a7ee817865bfc119/view,,N0010425QJB69,COMPUTER SUBASSEMBL
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T08:54:22+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,0d81e027-ead3-461b-9ef2-950381e38474,,,5998,2025-05-05T20:30:00+00:00,https://sam.gov/opp/0d81e027ead3461b9ef2950381e38474/view,,N0010425QDC05,"59--CIRCUIT CARD ASSEMB, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T08:28:16+00:00,False,332991,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,0aec79a9-4135-40b0-8ce8-3569be7e8531,,,3120,2025-06-02T20:30:00+00:00,https://sam.gov/opp/0aec79a9413540b08ce83569be7e8531/view,,N0010425QYE02,"31--BEARING,SLEEVE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-18T08:25:29+00:00,False,335312,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,872a531f-3b54-4fe0-bab2-2c9f61400feb,,,6110,2025-05-19T20:30:00+00:00,https://sam.gov/opp/872a531f3b544fe0bab22c9f61400feb/view,,N0010425QSC16,"61--CONTROL UNIT, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T12:36:25+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,d904a5ce-1b43-4888-9ace-66748df89dbb,,,4820,2025-05-19T20:30:00+00:00,https://sam.gov/opp/d904a5ce1b4348889ace66748df89dbb/view,,N0010425QYG79,"VALVE,SAFETY RELIEF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T12:33:28+00:00,False,336310,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,bb923759-e14f-4b17-807a-54d409f428e3,,,5331,2025-05-19T20:30:00+00:00,https://sam.gov/opp/bb923759e14f4b17807a54d409f428e3/view,,N0010425QZC34,O-RING
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T12:25:18+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,9bbea130-7ad5-40a7-b4b7-d12935e480f1,,,5998,2025-05-19T20:30:00+00:00,https://sam.gov/opp/9bbea1307ad540a7b4b7d12935e480f1/view,,N0010425QYG85,CIRCUIT CARD ASSEMB
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T12:19:54+00:00,False,334515,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,e8286d1a-44fb-489d-98a2-012bfa4cda0c,,,6630,2025-07-16T20:30:00+00:00,https://sam.gov/opp/e8286d1a44fb489d98a2012bfa4cda0c/view,,N0010425QYG87,"CYLINDER,HYDROGEN S"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T12:14:51+00:00,False,335313,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,79954de5-f443-4d93-b144-c13f8482d560,,,5925,2025-05-19T20:30:00+00:00,https://sam.gov/opp/79954de5f4434d93b144c13f8482d560/view,,N0010425QYG90,CIRCUIT BREAKER
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T11:53:28+00:00,False,334413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,76e36871-6ce6-48ca-bd01-e596f906ddd4,,,5963,2025-05-19T18:00:00+00:00,https://sam.gov/opp/76e368716ce648cabd01e596f906ddd4/view,,N0010425RJA46,"59--MODULE,MACHINE BRID, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T11:36:53+00:00,False,334513,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,f7d7cd71-336b-4919-b466-21b1fb147a0d,,,6685,2025-05-19T20:30:00+00:00,https://sam.gov/opp/f7d7cd71336b4919b46621b1fb147a0d/view,,N0010425QYF96,"TRANSMITTER,PRESSUR"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T11:29:51+00:00,False,332994,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,adb9e693-e70f-4d13-b84e-476638df70cd,,,1005,2025-05-07T20:30:00+00:00,https://sam.gov/opp/adb9e693e70f4d13b84e476638df70cd/view,,N0010425QQC29,"RECOIL MECHANISM,20"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T11:23:32+00:00,False,334513,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,3cca42d5-fbc4-4fcb-8d73-b55cbc7df4c0,,,6685,2025-07-16T20:30:00+00:00,https://sam.gov/opp/3cca42d5fbc44fcb8d73b55cbc7df4c0/view,,N0010425QYE41,"TRANSMITTER,PRESSUR"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T11:19:48+00:00,False,335931,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,b9e1abaa-ee10-4d9d-9242-170d9adfd63e,,,6130,2025-05-19T20:30:00+00:00,https://sam.gov/opp/b9e1abaaee104d9d9242170d9adfd63e/view,,N0010425QSC33,POWER SUPPLY ASSEMB
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T11:16:23+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,2bd85745-5feb-42a4-a416-6f131d85a7c5,,,4730,2025-04-24T20:30:00+00:00,https://sam.gov/opp/2bd857455feb42a4a4166f131d85a7c5/view,,N0010425QJB64,"REPAIR MODULE,STRAI"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T10:56:25+00:00,False,334290,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,2587bb34-767c-4e28-8095-29b42612e070,,,7G20,2025-05-02T20:30:00+00:00,https://sam.gov/opp/2587bb34767c4e28809529b42612e070/view,,N0010425QCB13,PANEL KEYPAD
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T10:50:05+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,17a7cfcf-bab8-4c16-a81d-4ffc7538094a,,,7E20,2025-04-24T20:30:00+00:00,https://sam.gov/opp/17a7cfcfbab84c16a81d4ffc7538094a/view,,N0010425QXC40,KVM CONSOLE
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T10:21:05+00:00,False,334419,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,1fd24845-950d-4971-b140-1fafdac793b6,,,5915,2025-04-18T20:30:00+00:00,https://sam.gov/opp/1fd24845950d4971b1401fafdac793b6/view,,N0010425QQC32,FILTER SUBASSEMBLY
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T10:17:49+00:00,False,333914,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,bdad6e2a-61ad-4416-9f6c-1dab7538c932,,,4320,2025-04-24T20:30:00+00:00,https://sam.gov/opp/bdad6e2a61ad44169f6c1dab7538c932/view,,N0010425QJB68,PUMP ASSY
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:53:25+00:00,False,333914,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,833bbb59-5224-4eaf-9c16-63f4dfadb743,,,4320,2025-04-24T20:30:00+00:00,https://sam.gov/opp/833bbb5952244eaf9c1663f4dfadb743/view,,N0010425QJB09,"PUMP UNIT, RECIPROC"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:50:23+00:00,False,332216,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,8ed7c44a-ef0f-4f5e-9ada-6436afa13b06,,,5120,2025-05-19T20:30:00+00:00,https://sam.gov/opp/8ed7c44aef0f4f5e9ada6436afa13b06/view,,N0010425QYG78,"REMOVER,ELECTRICAL"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:47:14+00:00,False,334511,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,3e0e0799-77aa-426a-b60b-788490f69b43,,,5865,2025-04-18T20:30:00+00:00,https://sam.gov/opp/3e0e079977aa426ab60b788490f69b43/view,,N0010425QCB17,"UNIT,SYSTEM INTERFA"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:37:59+00:00,False,334515,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,986f9ae5-089d-4f5e-bfd7-b94771455704,,,7E20,2025-05-02T20:30:00+00:00,https://sam.gov/opp/986f9ae5089d4f5ebfd7b94771455704/view,,N0010425QXC39,"SERVER ASSY,HS22"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:28:31+00:00,False,332710,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,3758c76d-8e21-49f5-b5c4-a67a130bf6cf,,,5975,2025-04-28T20:30:00+00:00,https://sam.gov/opp/3758c76d8e2149f5b5c4a67a130bf6cf/view,,N0010425QLC06,"CHASSIS,VME,12 SLOT"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:18:37+00:00,False,334514,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,ba7ebda4-8d20-4164-81ae-6f248deacceb,,,6680,2025-04-24T20:30:00+00:00,https://sam.gov/opp/ba7ebda48d20416481ae6f248deacceb/view,,N0010425QJA93,"INDICATOR,LIQUID QU"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T09:05:54+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,26bcb5b6-906b-44c6-a912-3de08ec0a075,,,7G20,2025-05-19T20:30:00+00:00,https://sam.gov/opp/26bcb5b6906b44c6a9123de08ec0a075/view,,N0010425QSC29,"58--INTERFACE UNIT,COMM"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T08:50:04+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,5b38b366-41d9-4ff7-8797-c080bd626881,,,5998,2025-05-02T20:30:00+00:00,https://sam.gov/opp/5b38b36641d94ff78797c080bd626881/view,,N0010425QDC01,"59--CIRCUIT CARD ASSEMB, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T08:46:59+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,e891dba4-94f4-4770-8b7f-c09ad07ad20f,,,9999,2025-04-28T20:30:00+00:00,https://sam.gov/opp/e891dba494f447708b7fc09ad07ad20f/view,,N0010425QDC00,"99--DOOR, METAL MARINE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T08:44:11+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,2e1c931c-715e-449c-be36-68700d665b7c,,,5998,2025-04-22T20:30:00+00:00,https://sam.gov/opp/2e1c931c715e449cbe3668700d665b7c/view,,N0010425QNC58,"59--CIRCUIT CARD ASSEMB, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T08:38:23+00:00,False,332991,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,edf32fc1-aa26-4ada-8e90-f9f9c6a14147,,,3120,2025-06-02T20:30:00+00:00,https://sam.gov/opp/edf32fc1aa264ada8e90f9f9c6a14147/view,,N0010425QYE96,"31--BEARING,SLEEVE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-17T08:32:23+00:00,False,334419,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,be623bcb-e4b1-4b4f-9a7a-dac3cd8893e8,,,5915,2025-05-02T20:30:00+00:00,https://sam.gov/opp/be623bcbe4b14b4f9a7adac3cd8893e8/view,,N0010424QYB40,"59--FILTER,RADIO FREQUE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-02T07:27:45+00:00,False,336415,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,134e1723-e55e-4ae5-8c0d-e3800f043e37,,,1440,2025-05-02T20:30:00+00:00,https://sam.gov/opp/5fc6a207ab124ad9bac667b69f4cef32/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",N0010425QAD03,"GASKET,ACCESS DOOR"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-02T07:25:23+00:00,False,336415,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,72b8a4b6-9878-42c4-be03-e4536b0ec992,,,1440,2025-05-02T20:30:00+00:00,https://sam.gov/opp/8ca22e05ed55418a9fbed77b8e688815/view,,N0010425QAD07,WEB CONNECTOR
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-01T10:03:28+00:00,False,324191,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,040a2acd-23b7-4ba9-b5e0-31a55451ef11,,,9150,2025-05-01T20:30:00+00:00,https://sam.gov/opp/2405d2eeab904a7babd1330fbc2195cf/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",N0010425QAD00,"OIL,HYDRAULIC DTE26"
True,Department of the Navy,Department of Defense,2026-01-21,2025-02-04T08:24:15+00:00,False,335312,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,cd38d719-b1d2-4809-a801-5f824d487571,,,6105,2025-04-18T20:30:00+00:00,https://sam.gov/opp/d568eefb78eb4397b822532a54680097/view,,N0010423QDB07,"61--MOTOR ASSEMBLY,ELEC, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-14T08:06:40+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,f4cf00ad-4e62-4c29-8dfd-a27a020bf1b4,,,5998,2025-04-22T20:30:00+00:00,https://sam.gov/opp/4913841fae1f48c2b8d3d982eabd815f/view,,N0010425QQC22,CIRCUIT CARD ASSEMB
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T07:42:55+00:00,False,334290,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,1b599382-e949-469c-8c37-c2e7ca53aa94,,,7G20,2025-04-21T20:30:00+00:00,https://sam.gov/opp/1b599382e949469c8c37c2e7ca53aa94/view,,N0010425QYG21,RUGGED FLAT PAN DSP
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T07:40:33+00:00,False,332510,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,941adda5-1d43-4f1d-b246-42e4a7f51938,,,5342,2025-04-21T20:30:00+00:00,https://sam.gov/opp/941adda51d434f1db24642e4a7f51938/view,,N0010425QNC45,"MOUNT,RESILIENT,WEA"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T07:35:51+00:00,False,335999,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,c3bda226-62f1-47c1-9f8b-8bea0bb0268c,,,5996,2025-05-05T20:30:00+00:00,https://sam.gov/opp/c3bda22662f147c19f8b8bea0bb0268c/view,,N0010425QYG22,"AMPLIFIER,RADIO FRE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T07:33:33+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,49327c53-a5f5-4dc7-abce-5cdc60f2b597,,,7E20,2025-05-05T20:30:00+00:00,https://sam.gov/opp/49327c53a5f54dc7abce5cdc60f2b597/view,,N0010425QSA28,"NRP,DISPLAY UNIT"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T07:28:47+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,02f70bff-009d-47b2-ae54-015cdd2d8b8f,,,4820,2025-05-05T20:30:00+00:00,https://sam.gov/opp/02f70bff009d47b2ae54015cdd2d8b8f/view,,N0010425QYE39,"VALVE,GLOBE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-03-18T08:28:14+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,b46ed1dd-19a8-4428-83fe-428eb1be5b1a,,,5998,2025-04-09T20:30:00+00:00,https://sam.gov/opp/12a5e7380f3c410e813a737944d54328/view,,N0010425QJA67,DATA PACK ASSEMBLY
True,Department of the Navy,Department of Defense,2026-01-21,2023-09-21T08:02:07+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7cf0d63e-bb08-4e57-a729-3b8b18fa0766,,,5998,2025-04-16T20:30:00+00:00,https://sam.gov/opp/e5c9f06f9cb4408fb0df430235c600b8/view,,N0010423QQE08,59--CIRCUIT CARD ASSEMB
True,,,2026-01-21,2022-12-15T08:48:41+00:00,False,334514,o,Solicitation,,c1c09082-52cb-44ca-b19f-c221ee129218,,,6680,2025-03-21T20:30:00+00:00,https://sam.gov/opp/0581b853a5da4535a4bf96808b631fbe/view,,N0010423QNA92,"66--TRANSMITTER,LIQUID,- AND SIMILAR REPLACEMENT PARTS"
True,,,2026-01-21,2025-02-27T10:04:12+00:00,False,333998,o,Solicitation,,21cb5a8d-88ad-420c-ac67-f3244f9c65f1,,,1355,2025-03-31T20:30:00+00:00,https://sam.gov/opp/96c0a7a35077484f93bdd00e7f821a47/view,,SPRMM125QHF56,CABLE ASSEMBLY AB
True,Department of the Navy,Department of Defense,2026-01-21,2024-10-10T07:32:01+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,2e5d3ded-766b-45ee-8142-7a2197523266,,,4810,2025-03-14T20:30:00+00:00,https://sam.gov/opp/27048691d00e4c9eb00c2da372d5170f/view,,N0010424QXC16,"VALVE,REGULATING,FL"
True,Department of the Navy,Department of Defense,2026-01-21,2025-02-20T08:33:39+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,a7a15446-3c2c-4678-835f-401fd5d6aba9,,,99,2025-03-24T20:30:00+00:00,https://sam.gov/opp/a7a154463c2c4678835f401fd5d6aba9/view,,N0010425QAC12,HIGH PRESSURE PIPE
True,Department of the Navy,Department of Defense,2026-01-21,2023-08-10T08:20:02+00:00,False,336611,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,27ec9df5-3933-4200-8b9e-83aec09c8ee9,,,2090,2024-11-05T18:00:00+00:00,https://sam.gov/opp/5d92606436fd47ad9e98ffeb1a7f4345/view,,N0010423RND82,20--TILE - AND SIMILAR REPLACEMENT PARTS
True,Department of the Navy,Department of Defense,2026-01-21,2024-06-27T08:18:12+00:00,False,334220,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,47a9672b-b8a6-433d-854d-3a05fa5750ad,,,5985,2024-11-12T20:30:00+00:00,https://sam.gov/opp/fd86d77186104d38bca874d4e7c943d7/view,,N0010424QSD38,59--RADOME
True,Department of the Navy,Department of Defense,2026-01-21,2024-04-19T07:57:14+00:00,False,334419,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,fdefe892-c2b1-451f-bbb8-a71a77e1762b,,,1285,2024-11-13T20:30:00+00:00,https://sam.gov/opp/df899c4b525c46fcbf807524a124ced9/view,,N0010424QXC58,MODULATOR
True,Department of the Navy,Department of Defense,2026-01-21,2024-06-13T08:07:31+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,9217c4b7-3f00-4eec-a2aa-454ff2c74a93,,,4810,2024-10-31T20:30:00+00:00,https://sam.gov/opp/35d1fb14c25d402097260e7a2cdb0f4d/view,,N0010424QYD08,"VALVE,THREE-WAY"
True,Department of the Navy,Department of Defense,2026-01-21,2024-07-24T00:01:31+00:00,False,541519,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,674f23a2-ac05-4362-b7e4-e652580d7570,,,1440,2024-10-24T20:30:00+00:00,https://sam.gov/opp/566975461b3d4738a081b63c6a4186b8/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",N0010424QAC87,14--RECEPTACLE TEST ADA
True,Department of the Navy,Department of Defense,2026-01-21,2024-08-01T08:24:40+00:00,False,335313,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,3b7a50a5-84a2-45bd-a113-db679703ddf3,,,5925,2024-11-15T20:30:00+00:00,https://sam.gov/opp/daf50233b1ce4b1899f6e27704485ba4/view,,N0010424QLE51,CIRCUIT BREAKER W/
True,Department of the Navy,Department of Defense,2026-01-21,2024-03-26T07:54:53+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,f4f06378-9d53-409d-bf16-57e6d6776c36,,,2040,2024-11-06T20:30:00+00:00,https://sam.gov/opp/5da3a4e8757042c5843282bbe18108b6/view,,N0010424QAB73,"20--VENT, LOUVERED"
True,Department of the Navy,Department of Defense,2026-01-21,2023-08-17T07:58:33+00:00,False,333914,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,af9c2ca4-15b8-419b-b662-d77323f33524,,,4320,2024-11-15T20:30:00+00:00,https://sam.gov/opp/0a84e0036ef4432581826430041f1277/view,,N0010423QXE51,"PUMP,HYDRAULIC"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-09T20:36:38+00:00,False,811310,k,Combined Synopsis/Solicitation,FA4659  319 CONS PK,a97a7409-1b98-4036-91b0-bf3f9dec8fac,Cavalier,ND,J078,2025-04-23T20:30:00+00:00,https://sam.gov/opp/64dfe24e02fa4029a57f4f692787feff/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA465924QM013,Cavalier Space Force Station Pinsetter Maintenance
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-04-09T14:01:07+00:00,False,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,0f766431-6931-44b5-894c-50ec45a314ac,,,AC13,2025-05-07T20:00:00+00:00,https://sam.gov/opp/0f766431693144b5894c50ec45a314ac/view,,DARPA-SN-25-62,Rapid Operational Guided Unmanned Execution (ROGUE) RFI
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T16:08:16+00:00,False,541612,r,Sources Sought,STRATEGIC SYSTEMS PROGRAMS,e49cfe98-5243-442b-808b-ce88a172ec2a,Washington Navy Yard,DC,R431,2025-04-14T14:00:00+00:00,https://sam.gov/opp/c63968f7e1ad422fb6ea85da9c0ece2a/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",N0003025SW001,HUMAN RESOURCES OFFICE AND ACQDEMO SUPPORT SERVICES
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-09T21:22:19+00:00,False,236220,r,Sources Sought,NAVFACSYSCOM SOUTHEAST,2c2839c8-7f3c-4f85-ac99-c8bc59832ef6,Jacksonville,FL,,2025-04-24T20:00:00+00:00,https://sam.gov/opp/2c2839c87f3c4f85ac99c8bc59832ef6/view,"{'code': '8A', 'description': '8a Competed'}",N69450XXXXX,"Sources Sought - Indefinite Delivery/Indefinite Quantity (IDIQ) Job Order Contract (JOC) for General Construction Support at Naval Station Mayport and Blount Island Command (BIC) in Jacksonville, Florida."
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T20:55:30+00:00,False,541512,s,Special Notice,W2V6 USA ENG SPT CTR HUNTSVIL,71395b40-2687-4a90-a362-e3d338d60066,Huntsville,AL,R425,2025-04-23T22:00:00+00:00,https://sam.gov/opp/71395b4026874a90a362e3d338d60066/view,,,Notice of Intent to Modify UMCS V MATOC(s) to Increase Capacity
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-09T18:36:15+00:00,False,334515,p,Pre solicitation,NAVAIR WARFARE CTR AIRCRAFT DIV,8ec78f73-a679-49ea-9fdf-988cac96f75f,,,6625,2025-04-24T19:00:00+00:00,https://sam.gov/opp/8ec78f73a67949ea9fdf988cac96f75f/view,,N6833525R0389,KC-130 Radar Signal Simulator and Spares
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T16:01:46+00:00,False,336992,p,Pre solicitation,W6QK ACC- DTA,cf8d7577-5a0d-469c-856e-eb94f65eee39,,,1025,2025-04-23T21:00:00+00:00,https://sam.gov/opp/cf8d75775a0d469c856eeb94f65eee39/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W912CH-25-R-0053,"Synopsis, Kit, ETWD Tube Temperature Display, NSN:1025-01-606-1032"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-09T10:30:35+00:00,False,237110,o,Solicitation,W2SD ENDIST BALTIMORE,7983bdc5-5ea3-497a-91b6-e3ec9e04346b,,,Y1NE,2025-04-24T16:00:00+00:00,https://sam.gov/opp/7983bdc55ea3497a91b6e3ec9e04346b/view,"{'code': '8A', 'description': '8a Competed'}",W912DR25RA018,Washington Aqueduct Water Mains and Valves Emergency Repair and Replacement
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-01T20:49:43+00:00,False,325120,k,Combined Synopsis/Solicitation,NAVAL UNDERSEA WARFARE CENTER,58404c27-2dd8-4343-a3c9-f3555825c861,Keyport,WA,6830,2025-04-11T21:00:00+00:00,https://sam.gov/opp/1050d2a9bdfc4eb8894476591f0cc55f/view,,N0025325Q7008,Bulk Liquid Nitrogen
True,Department of the Air Force,Department of Defense,2026-01-21,2023-12-14T18:24:15+00:00,False,541715,o,Solicitation,FA8650  USAF AFMC AFRL PZL AFRL/PZL,10e589aa-415b-4c9d-99c0-3f3144d1829a,Dayton,OH,AB22,2024-03-19T21:00:00+00:00,https://sam.gov/opp/63f75f8b304d4e8ea9db27f36d50ba7c/view,,FA8650-24-PIA-0001,Wright Site Technology Transfer and Transition (WST3) Partnership Intermediary Agreement
False,Department of the Air Force,Department of Defense,2026-01-21,2024-12-10T17:44:58+00:00,False,541611,k,Combined Synopsis/Solicitation,FA4814 6 CONS PK,c4e069c3-cdf9-4ea1-84e8-ae867878cd79,Tampa,FL,R408,2026-03-31T14:00:00+00:00,https://sam.gov/opp/a0b757c8c71d4db5a69f93798f83e5ee/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA481424R0002,CENTCOM Headquarters Indefinite Delivery Indefinite Quantity (IDIQ) Professional Services (CHIPS)
