award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
1394726380,CONT_AWD_N0002421C5408_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002421C5408,GUIDED MISSILE ASSEMBLY AND PIO CEILING TRACKER CLINS AWARD,9/30/2027,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),9/29/2021,1,100,0,86
1392863801,CONT_AWD_HQ085121C0002_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+; 100 subs; Very active prime,95,HQ085121C0002,AEGIS BASELINE 5.4.1 (BMD 4.2),12/31/2027,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,BILLION ($1B-5B),11/1/2020,1,100,0,32
1384900851,CONT_AWD_N0002420C5405_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002420C5405,SM-6 BLK IA TACTICAL ALL UP ROUND (AUR),9/30/2029,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),12/20/2019,1,100,0,86
1380494832,CONT_AWD_N0002424C5408_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002424C5408,GMA (MK25) C-BAND,6/30/2030,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),10/1/2024,1,100,0,86
1370352119,CONT_AWD_N0002419C2125_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002419C2125,SUBMARINE PLANNING YARD,12/31/2028,1/21/2026,FALSE,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,BILLION ($1B-5B),7/11/2019,1,100,0,28
1368878887,CONT_AWD_N0001921C0723_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001921C0723,AIM-9X LOT 21-23 PRODUCTION,8/31/2026,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),6/30/2021,1,100,0,86
1363893134,CONT_AWD_W31P4Q06C0466_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q06C0466,200612!005329!2100!W31P4Q!USA AVIATION AND MISSILE COMMAND!W31P4Q06C0466  !A!N! !N!             !      !20060915!20120630!794598573!794598573!001339159!N!RAYTHEON MISSILE SYSTEMS COMPA!1151 E HERMANS RD         !TUCSON              !AZ!85706!77000!019!04!TUCSON              !PIMA                  !A,11/30/2017,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),9/15/2006,1,100,0,86
1363572081,CONT_AWD_FA881111C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 75 subs; Very active prime,95,FA881111C0001,"LETTER CONTRACT FOR MUOS-2, WGS-6, NROL-65",2/9/2015,1/21/2026,FALSE,,,,HIGH,,"UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,BILLION ($1B-5B),5/2/2011,1,75,0,11
1360500678,CONT_AWD_W31P4Q17C0194_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q17C0194,"CONTRACT IS FOR THE PROCUREMENT OF TUBE-LAUNCHED OPTICALLYTRACKED WIRELESS-GUIDED MISSILES FOR THE UNITED STATES ARMY, UNITED STATES MARINE CORPS AND FOREIGN MILITARY SALES CUSTOMERS.",8/31/2026,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),9/30/2017,1,100,0,86
1359959160,CONT_AWD_W56HZV19C0036_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 60 subs; Very active prime,95,W56HZV19C0036,MOBILE PROTECTED FIREPOWER ENGINEERING MANUFACTURING AND DEVELOPMENT / MIDDLE TIER ACQUISITION,10/17/2026,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,BILLION ($1B-5B),12/17/2018,1,60,0,35
1358696763,CONT_AWD_FA861106C2900_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA861106C2900,,12/31/2006,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),5/19/2006,1,100,0,41
1355648029,CONT_AWD_N0002498C2307_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002498C2307,"199811!1700!2484!BZ002!NAVAL SEA SYSTEMS COMMAND       !N0002498C2307  !A!*!*                  !19980306!19990306!174786913!174786913!001922749!N!34293!INGALLS SHIPBUILDING, INC     !1000 ACCESS RD            !PASCAGOULA          !MS!39568!55360!059!28!PASCAGOULA          !JACKSON               !MIS",10/31/2006,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),3/6/1998,1,100,0,22
1353542573,CONT_AWD_FA861118F1001_9700_FA861118D2850_9700,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA861118F1001,"SCAT 1, F-22, SUSTAINMENT PROGRAM FOR THE RAPTOR ENGINE (SPARE 2)",12/31/2018,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),1/1/2018,1,100,0,41
1352122834,CONT_AWD_HQ085121C0001_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+; 100 subs; Very active prime,95,HQ085121C0001,BASELINE J7.B DEVELOPMENT LOE,11/30/2027,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,BILLION ($1B-5B),10/2/2020,1,100,0,32
1339145594,CONT_AWD_FA881606C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 75 subs; Very active prime,95,FA881606C0001,BUY 3 BOEING LAUNCH SERVICES,9/30/2010,1/21/2026,FALSE,,,,HIGH,,"UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,BILLION ($1B-5B),6/1/2006,1,75,0,11
1339010250,CONT_AWD_N0002414C5114_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002414C5114,AEGIS WEAPON MK 7 MULTIYEAR PROCUREMENT,12/31/2024,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,BILLION ($1B-5B),12/27/2013,1,100,0,32
1338242251,CONT_AWD_N0001918C1068_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001918C1068,USN LOT 18 SPARES,2/28/2026,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),9/13/2018,1,100,0,86
1338155303,CONT_AWD_DAAE0701CM016_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,DAAE0701CM016,"200112!001338!2100!AE07 !TACOM - WARREN !DAAE0701CM016 !A!N!*!N! !20010502!20041231!834476079!824825459!175406842!N!UNITED DEFENSE, L P !1100 BAIRS ROAD !YORK !PA!17405!87048!133!42!YORK !YORK !PENN !+000228044944!N!Y!000681605313!2350!COMBAT ASSAULT & TACTICAL VEH, TRACKED !A4A!COMBAT VEHICLES !100",10/30/2008,1/21/2026,FALSE,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,BILLION ($1B-5B),5/2/2001,1,100,0,22
1335868198,CONT_AWD_F3365702C2000_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,F3365702C2000,200203!000021!5700!GU04 !ASC/GR !F3365702C2000 !A!N! !N! !20011205!20080301!003268869!003268869!834951691!N!LOCKHEED MARTIN CORPORATION !86 SOUTH COBB DR !MARIETTA !GA!30063!49756!067!13!MARIETTA !COBB !GEORGIA !+000015000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3ACD!,11/21/2014,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),12/5/2001,1,100,0,23
1327477971,CONT_AWD_F3365797C0030_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,F3365797C0030,,7/31/2014,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),11/15/1999,1,100,0,23
1324970593,CONT_AWD_F1962897C0112_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,F1962897C0112,"199810!5700!0012!GV56 !ESC/TWK                         !F1962897C0112  !A!*!*                  !19971112!20010930!009256819!009256819!009256819!N!81205!BOEING COMPANY, THE INC       !7755 E MARGINAL WAY S     !SEATTLE             !WA!98108!63000!033!53!SEATTLE             !KING                  !WAS",1/31/2018,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,WZWRLY4G3PL8,BILLION ($1B-5B),11/12/1997,1,100,0,15
1316629676,CONT_AWD_FA868118C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA868118C0021,ARRW DEVELOPMENT,8/31/2026,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,BILLION ($1B-5B),8/13/2018,1,100,0,23
1305571332,CONT_AWD_FA860918F0006_9700_FA860918G0002_9700,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA860918F0006,JAPAN KC-46A,6/30/2025,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,WZWRLY4G3PL8,BILLION ($1B-5B),12/22/2017,1,100,0,15
1304530568,CONT_AWD_N0002404C2204_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002404C2204,,12/31/2012,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),11/25/2003,1,100,0,22
1300868235,CONT_AWD_W91RUS13C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 65 subs; Very active prime,95,W91RUS13C0006,"OPERATIONS, MAINTENANCE, AND DEFENSE OF ARMY COMMUNICATIONS IN SOUTHWEST ASIA AND CENTRAL ASIA (OMDAC-SWACA).",2/28/2021,1/21/2026,FALSE,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,BILLION ($1B-5B),6/1/2013,1,65,0,16
1298210353,CONT_AWD_FA867518C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,FA867518C0003,ADVANCED MEDIUM RANGE AIR TO AIR MISSILE (AMRAAM) PRODUCTION LOT 31,12/31/2025,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),12/28/2017,1,100,0,86
1297523639,CONT_AWD_W58RGZ06C0169_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W58RGZ06C0169,200608!003456!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ06C0169  !A!N! !N!             !      !20060601!20101231!196189385!196189385!834951691!N!LOCKHEED MARTIN CORPORATION   !5600 WEST SAND LAKE ROAD  !ORLANDO             !FL!32819!53000!095!12!ORLANDO             !ORANGE                !F,5/31/2017,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,BILLION ($1B-5B),6/1/2006,1,100,0,23
1292654678,CONT_AWD_W31P4Q11C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q11C0001,FY11 FMS PAC-3 PRODUCTION CONTRACTOR FIELD SUPPORT EFFORT,8/31/2021,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),12/20/2010,1,100,0,42
1285783797,CONT_AWD_FA881111C0002_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 75 subs; Very active prime,95,FA881111C0002,FY11-12 LAUNCH CAPABILITY,10/21/2019,1/21/2026,FALSE,,,,HIGH,,"UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,BILLION ($1B-5B),7/1/2011,1,75,0,11
1266393167,CONT_AWD_FA865925CB003_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA865925CB003,ADVANCED MEDIUM RANGE AIR-TO-AIR MISSILE (AMRAAM) LOTS 39-40,11/30/2029,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),7/31/2025,1,100,0,86
1264119921,CONT_AWD_0001_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,1,ISSUANCE OF 3 YEAR REQUIREMENTS CONTRACT FOR FAMILY OF HEAVY TACTICAL VEHICLES- HEMTTS/HETS/PLSS AND PLS TRAILER (ALONG WITH ASSOCIATED KITS),9/30/2012,1/21/2026,FALSE,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,BILLION ($1B-5B),10/31/2008,1,100,0,20
1263860787,CONT_AWD_0003_9700_W52P1J12G0028_9700,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,3,"IGF::OT::IGF ENHANCED ARMY GLOBAL LOGISTICS ENTERPRISE (EAGLE) - ARMY PREPOSITIONED STOCK (APS)-5 KUWAIT/QATAR, LOGISTICS SUPPORT SERVICES, INCLUDING MAINTENANCE, SUPPLY, AND TRANSPORTATION.",11/21/2025,1/21/2026,FALSE,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,BILLION ($1B-5B),9/27/2016,1,100,0,17
1259139941,CONT_AWD_FA873918C5030_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA873918C5030,UH-1N REPLACEMENT HELICOPTER SYSTEM,10/31/2027,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,BILLION ($1B-5B),9/24/2018,1,100,0,14
1258780576,CONT_AWD_N0001906C0098_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001906C0098,200608!421822!1700!N00019!NAVAL AIR SYSTEMS COMMAND       !N0001906C0098  !A!N! !N!             !      !20060501!20070131!002232973!002232973!834951691!N!LOCKHEED MARTIN CORPORATION   !1801 STATE ROUTE 17C      !OWEGO               !NY!13827!55882!107!36!OWEGO               !TIOGA                 !N,6/30/2017,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,BILLION ($1B-5B),5/1/2006,1,100,0,12
1228950529,CONT_AWD_W31P4Q19C0092_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q19C0092,ARMY TACTICAL MISSILE SYSTEM (ATACMS) SERVICE LIFE EXTENSION PROGRAM (SLEP) PRODUCTION LOT THREE,3/31/2028,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),6/24/2019,1,100,0,42
1228708103,CONT_AWD_W91RUS06C0002_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 65 subs; Very active prime,95,W91RUS06C0002,"200607!611001!2100!W91RUS!ACA, FORT HUACHUCA              !W91RUS06C0002  !A!N! !Y!             !P00003!20060405!20101130!030468243!030468243!001216845!N!ITT FEDERAL SERVICES INTERNATI!4410 E FOUNTAIN BLVD      !COLORADO SPRIN      !CO!80916!00000!   !KU!*                   !*                     !K",11/30/2011,1/21/2026,FALSE,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,BILLION ($1B-5B),2/1/2006,1,65,0,16
1228329901,CONT_AWD_N0002406C2304_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002406C2304,DDG 1000 DETAIL DESIGN,1/31/2015,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),8/31/2006,1,100,0,22
1227262715,CONT_AWD_N0002402C2901_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002402C2901,200212!026235!1700!BZ002 !NAVAL SEA SYSTEMS COMMAND !N0002402C2901 !A!N! !N! !20020926!20071231!963737366!963737366!001381284!N!ELECTRIC BOAT CORPORATION !75 EASTERN POINT RD !GROTON !CT!06340!34180!011!09!GROTON !NEW LONDON !CONN !+000079067124!N!N!000554224422!K019!MODIFICATION OF EQ/SHIPS-SML CRA,11/25/2014,1/21/2026,FALSE,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,BILLION ($1B-5B),9/26/2002,1,100,0,28
1223355383,CONT_AWD_N0001917C0030_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001917C0030,LOT 15 AAC,8/31/2026,1/21/2026,FALSE,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,BILLION ($1B-5B),2/7/2017,1,100,0,14
1222000000,CONT_AWD_N0002424C2473_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002424C2473,"LPD 33, 34, AND 35 DD&CS",9/1/2035,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),9/20/2024,1,100,0,22
1220993145,CONT_AWD_N0001911C0045_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001911C0045,F414-GE-400 ENGINES,12/14/2031,1/21/2026,FALSE,,,,HIGH,,GENERAL ELECTRIC COMPANY,E3HYKKLT5ZT1,BILLION ($1B-5B),4/20/2011,1,100,0,11
1220879361,CONT_AWD_0001_9700_W52P1J05D0003_9700,Department of Defense,Department of the Army,DoD; $1B+; 65 subs; Very active prime,95,1,200509!000122!2100!W52P1J!U.S. ARMY INDUSTRIAL OPERATIONS !W52P1J05D0003 !A!N! !N!0001 ! !20041029!20090929!030468243!030468243!001216845!N!ITT FEDERAL SERVICES INTERNATI!4410 E FOUNTAIN BLVD !COLORADO SPRIN !CO!80916!00000! !KU!* !* !KUWAIT !+000020354256!N!N!000000000000!J023!MAINT & REPAIR OF EQ/,5/29/2010,1/21/2026,FALSE,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,BILLION ($1B-5B),10/29/2004,1,65,0,16
1214623683,CONT_AWD_N0001913C0016_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001913C0016,F135 LRIP 8 LONG LEAD-TIME ITEMS,6/30/2019,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),8/27/2013,1,100,0,41
1213912351,CONT_AWD_F3365797C0031_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,F3365797C0031,,12/31/1998,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),12/30/1999,1,100,0,23
1213374923,CONT_AWD_N0002418C4314_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 78 subs; Very active prime,95,N0002418C4314,USS BOISE (SSN 764) PLANNING,9/30/2029,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,BILLION ($1B-5B),10/16/2017,1,78,0,27
1204688360,CONT_AWD_HQ085321C0002_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+; 100 subs; Very active prime,95,HQ085321C0002,KSA PHASE II,8/31/2027,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),3/31/2021,1,100,0,42
1201022260,CONT_AWD_FA882321C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA882321C0001,"SPACE BASED INFRARED SYSTEMS CONTRACTOR LOGISTICS SUPPORT. PRODUCT SUPPORT INTEGRATION, CONTRACT EVOLUTION",8/30/2030,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,BILLION ($1B-5B),7/2/2021,1,100,0,10
1196273842,CONT_AWD_0031_9700_W56HZV05G0005_9700,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,31,REQUIREMENT FOR FY08 BRADLEY REMANUFACTURE,11/20/2013,1/21/2026,FALSE,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,BILLION ($1B-5B),5/23/2008,1,100,0,22
1192505944,CONT_AWD_0002_9700_W52P1J12G0028_9700,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,2,IGF::OT::IGF,11/20/2025,1/21/2026,FALSE,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,BILLION ($1B-5B),6/23/2016,1,100,0,17
1167042894,CONT_AWD_W56HZV22F0353_9700_W56HZV21D0001_9700,Department of Defense,Department of the Army,DoD; $1B+; 60 subs; Very active prime,95,W56HZV22F0353,M1 ABRAMS FAMILY OF VEHICLES.,12/31/2025,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,BILLION ($1B-5B),7/28/2022,1,60,0,35
1164277426,CONT_AWD_FA868223CB001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA868223CB001,LONG RANGE ANTI-SHIP MISSILE (LRASM) LOT 7/8,9/30/2026,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,BILLION ($1B-5B),5/18/2023,1,100,0,23
1161156293,CONT_AWD_0011_9700_W56HZV06G0006_9700,Department of Defense,Department of the Army,DoD; $1B+; 60 subs; Very active prime,95,11,ECONOMIC ORDER QUANTITY CONTRACT,11/29/2015,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,BILLION ($1B-5B),1/11/2008,1,60,0,35
1160086092,CONT_AWD_HQ027608C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,HQ027608C0001,SM-3 TECH DEVELOPMENT AND ENGINEERING,7/30/2020,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,BILLION ($1B-5B),12/31/2007,1,100,0,86
1158185692,CONT_AWD_N0001909C0015_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001909C0015,ADVANCE ACQUISITION CONTRACT,3/3/2016,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),5/11/2009,1,100,0,41
1155919996,CONT_AWD_N0001919C1022_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001919C1022,FY19 GLOBAL F-35A REP/ROR,12/31/2022,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),4/30/2019,1,100,0,87
1146435983,CONT_AWD_W31P4Q21F0147_9700_W31P4Q21D0003_9700,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q21F0147,GUIDED MULTIPLE LAUNCH ROCKET SYSTEM (GMLRS) AND LOW COST REDUCED RANGE PRACTICE ROCKET (LCRRPR) FY 21 FULL RATE PRODUCTION DELIVERY ORDER,7/31/2025,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),3/26/2021,1,100,0,42
1143527931,CONT_AWD_N0001904C0005_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001904C0005,200412!000001!1700!AA430 !NAVAIRSYSCOM HQ                 !N0001904C0005  !A!N! !N!             !      !20031229!20090930!149879157!006265946!009256819!N!MCDONNELL DOUGLAS CORPORATION !J S  MCDONNELL BLVD       !SAINT LOUIS         !MO!63166!65000!510!29!ST. LOUIS           !ST. LOUIS (CITY)      !M,12/31/2011,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,BILLION ($1B-5B),12/29/2003,1,100,0,45
1132738344,CONT_AWD_N0001912C0090_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001912C0090,LOT 6 ADVANCED ACQUISITION CONTRACT,6/28/2018,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),1/6/2012,1,100,0,41
1127037481,CONT_AWD_FA812424F0001_9700_FA812418D0001_9700,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA812424F0001,F117 ESS FY24 TASK ORDER,9/30/2024,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),10/1/2023,1,100,0,41
1118215073,CONT_AWD_FA861518C6058_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA861518C6058,"ACAT II, HAMAD'S FALCONS, BAHRAIN F-16 PRODUCTION",12/31/2028,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),6/22/2018,1,100,0,87
1116466004,CONT_AWD_N0001918C1025_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001918C1025,NON-RECURRING ENGINEERING AND AAE ITEMS IN SUPPORT OF KUWAIT VARIANT OF F/A-18 SUPER HORNET,12/31/2023,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,BILLION ($1B-5B),3/30/2018,1,100,0,45
